# Fix print output for fix statdump
2050 -2.25164378941345 -4.90592514133414 2.65428135192069 1.77032669404061 4.47499199539868
2051 -2.25173955476741 -4.90263487324672 2.65089531847931 1.7680683104733 4.48340135227132
2052 -2.25141157581281 -4.90264414543882 2.65123256962601 1.76829324695456 4.48092515619402
2053 -2.25153920579222 -4.90751399398809 2.65597478819587 1.77145616565462 4.46407802676777
2054 -2.2516903614008 -4.91641381060846 2.66472344920766 1.77729126226752 4.43488864783527
2055 -2.25202288463397 -4.92720376865843 2.67518088402446 1.78426606017053 4.40050757574188
2056 -2.25199432970761 -4.93663754622636 2.68464321651874 1.79057715442977 4.37045125428875
2057 -2.25179442481055 -4.94373186369039 2.69193743887984 1.79544218373376 4.34822850802047
2058 -2.25181299930052 -4.94908565430583 2.69727265500531 1.7990006141611 4.33268042070967
2059 -2.25197229533983 -4.95276137264788 2.70078907730806 1.80134596321973 4.32352941748173
2060 -2.25179316525807 -4.953759586813 2.70196642155493 1.80213121680515 4.32304918909691
2061 -2.25156294433419 -4.95196149814342 2.70039855380923 1.8010854956645 4.33185525837104
2062 -2.25119071719037 -4.94799107122451 2.69680035403413 1.79868560346478 4.34771601931767
2063 -2.25105043992507 -4.94411597580843 2.69306553588336 1.79619459087302 4.3640447815848
2064 -2.25122446147546 -4.94233816383151 2.69111370235605 1.79489277597943 4.37468398765324
2065 -2.25157919902357 -4.94299330168871 2.69141410266513 1.79509313404836 4.37833581367589
2066 -2.25171554905045 -4.94427893577364 2.6925633867232 1.79585967232267 4.37993440051599
2067 -2.25165637610597 -4.94389187581279 2.69223549970682 1.79564098143773 4.38657281026915
2068 -2.25177409129132 -4.94030142814545 2.68852733685414 1.79316774713678 4.40342947428031
2069 -2.25163349136158 -4.93236715880843 2.68073366744685 1.78796960151206 4.43324231100575
2070 -2.25134992197026 -4.92075559715811 2.66940567518785 1.78041416769511 4.47396164249334
2071 -2.25139675033111 -4.90749931162544 2.65610256129433 1.77154138650991 4.51985608805605
2072 -2.2511726881787 -4.89416574556909 2.64299305739038 1.76279773742765 4.5650258593637
2073 -2.25095780483844 -4.88302521392672 2.63206740908827 1.75551065505979 4.60267982475516
2074 -2.25107923840156 -4.87531407361442 2.62423483521286 1.75028656131228 4.62931808395499
2075 -2.25125394151075 -4.87059936658464 2.61934542507389 1.74702547021474 4.64576844313187
2076 -2.25149042117639 -4.86848083075923 2.61699040958284 1.74545474494642 4.65327041797403
2077 -2.25152751155628 -4.86855499724983 2.61702748569355 1.74547947360921 4.65278006026564
2078 -2.25145941034254 -4.87103849286033 2.61957908251779 1.74718131277826 4.64400183974305
2079 -2.25137812356374 -4.87602859963373 2.62465047607 1.75056378139823 4.62703036076627
2080 -2.25157710175485 -4.88315684354906 2.63157974179421 1.75518539548327 4.60369757568717
2081 -2.25181434098756 -4.8908243655358 2.63901002454824 1.7601411730214 4.57888009150515
2082 -2.25169881701853 -4.89728649830423 2.6455876812857 1.764528274373 4.55762910273059
2083 -2.25216218715894 -4.90244341958863 2.65028123242969 1.76765873334792 4.54182779671253
2084 -2.25226765692774 -4.90435258747711 2.65208493054936 1.7688617463318 4.53625216399117
2085 -2.25261469978383 -4.90279380571299 2.65017910592916 1.76759061801043 4.54261052808592
2086 -2.25254079103853 -4.89703041258373 2.6444896215452 1.76379590119454 4.56215561356191
2087 -2.25251417127832 -4.88823400458276 2.63571983330444 1.75794671334847 4.59178920003071
2088 -2.25249595423814 -4.87750992715999 2.62501397292186 1.75080622298401 4.62776859154892
2089 -2.252164775252 -4.86609553007183 2.61393075481984 1.74341404624748 4.66541989785991
2090 -2.25207215256947 -4.85657401839532 2.60450186582585 1.73712525780795 4.69722439412688
2091 -2.25211635927959 -4.85086469976793 2.59874834048834 1.73328782758132 4.71676664049996
2092 -2.25189909225191 -4.84955235979456 2.59765326754266 1.73255744650614 4.7213898147175
2093 -2.2521643781645 -4.85273519687309 2.60057081870859 1.73450336633357 4.71183105510521
2094 -2.25219582221434 -4.85804237264158 2.60584655042725 1.73802212243129 4.69437920082378
2095 -2.25231876241738 -4.86404503972784 2.61172627731046 1.74194372533427 4.67402881090205
2096 -2.25225898455698 -4.86906280811922 2.61680382356224 1.74533029762181 4.65572498240107
2097 -2.25220330645991 -4.87260785110803 2.62040454464812 1.74773187146081 4.64140642312945
2098 -2.2518331105609 -4.87469994941349 2.6228668388526 1.74937414843933 4.63062294504324
2099 -2.2519269547079 -4.87723463502154 2.62530768031364 1.75100211707622 4.61873975116696
2100 -2.25197316719798 -4.88100008098932 2.62902691379134 1.7534827351547 4.60265255480331
2101 -2.25195594162532 -4.88685557093385 2.63489962930854 1.75739966168514 4.5798316914032
2102 -2.2519385348729 -4.89486011738633 2.64292158251343 1.76275006581117 4.55037441569162
2103 -2.25200615681489 -4.90410496951097 2.65209881269609 1.76887100531066 4.51742957752221
2104 -2.25224121884197 -4.91294174092902 2.66070052208705 1.77460808956443 4.48640315428383
2105 -2.25253022087687 -4.91930303921896 2.66677281834209 1.77865813050928 4.46364584216843
2106 -2.25228892447546 -4.92107129400237 2.66878236952691 1.77999844136327 4.45490680206982
2107 -2.25235939876312 -4.91854560163312 2.66618620287 1.77826687544183 4.46053204672264
2108 -2.25218696032112 -4.91195485012602 2.65976788980491 1.77398605157905 4.47897651324562
2109 -2.251863224128 -4.90363562842063 2.65177240429263 1.76865330061655 4.50317218159442
2110 -2.25166156614975 -4.89730681522217 2.64564524907242 1.76456667037405 4.52202530509597
2111 -2.25175415216137 -4.89618994511881 2.64443579295744 1.76375999912796 4.52573980354871
2112 -2.25186848063946 -4.90030296155849 2.64843448091903 1.76642700503312 4.51373583166933
2113 -2.2521440773126 -4.90699818680452 2.65485410949192 1.77070870630047 4.49431074586288
2114 -2.25215871648232 -4.91226301691455 2.66010430043224 1.7742104274589 4.47906666112034
2115 -2.25205562244956 -4.9141746444431 2.66211902199354 1.77555418680019 4.47399611947466
2116 -2.25178695431671 -4.9128838989797 2.66109694466299 1.77487249162859 4.47843025138967
2117 -2.25141863935933 -4.91014812859037 2.65872948923104 1.7732934692898 4.48690100741317
2118 -2.25120844487801 -4.90791717063841 2.65670872576039 1.77194568017474 4.49363128669848
2119 -2.25108279491765 -4.90687385963263 2.65579106471498 1.77133362755884 4.49629894202935
2120 -2.25110793083986 -4.90711266333866 2.6560047324988 1.7714761376138 4.49467092159364
2121 -2.25110698715994 -4.90829991311028 2.65719292595034 1.77226862729596 4.48954292617735
2122 -2.25118405039983 -4.91027056821639 2.65908651781655 1.77353159673435 4.48168785814067
2123 -2.2512960809274 -4.91252603336513 2.66122995243773 1.77496120385722 4.47278229957209
2124 -2.2513087268434 -4.91461166101072 2.66330293416732 1.77634382099745 4.46428582035969
2125 -2.25126643919554 -4.91669726461472 2.66543082541918 1.77776306115541 4.45597949796279
2126 -2.25150652150885 -4.91933007227665 2.6678235507678 1.77935893777683 4.44686404757276
2127 -2.25172698224863 -4.92182478124148 2.67009779899286 1.78087579368163 4.43876372886071
2128 -2.25202090124339 -4.92337055318903 2.67134965194564 1.78171074235719 4.43444925340584
2129 -2.25204012141156 -4.9229283803496 2.67088825893804 1.78140300694805 4.43663225648172
2130 -2.25226285236116 -4.92072622778972 2.66846337542856 1.77978568179009 4.44525264884247
2131 -2.25194711391384 -4.91597477550387 2.66402766159003 1.77682719262699 4.46152425275251
2132 -2.25172217068339 -4.90957545338096 2.65785328269757 1.77270906560005 4.48341523951493
2133 -2.25138724543631 -4.90209448809351 2.6507072426572 1.76794286949541 4.5085576493318
2134 -2.25142875137461 -4.8949270720317 2.64349832065709 1.76313473299442 4.53297733982454
2135 -2.25122354239588 -4.88816875224208 2.63694520984621 1.75876400304557 4.55508826187679
2136 -2.25112542485775 -4.88301832434947 2.63189289949173 1.75539426235073 4.57141549377177
2137 -2.25121124392083 -4.88075729123242 2.62954604731158 1.75382898176793 4.57789965034986
2138 -2.25137917574146 -4.88229380691355 2.63091463117209 1.75474178648606 4.57153499498668
2139 -2.25159140213802 -4.88773221086876 2.63614080873073 1.75822749143334 4.55207389299549
2140 -2.25176246825186 -4.89628808626736 2.6445256180155 1.76381990976929 4.52202404550771
2141 -2.25182424478302 -4.9067964477823 2.65497220299928 1.77078747115647 4.48512580178612
2142 -2.25184434849725 -4.91817644683938 2.66633209834214 1.7783641833812 4.44511137437034
2143 -2.25211898903233 -4.92973653855373 2.6776175495214 1.78589124356361 4.40487932119828
2144 -2.25219735887823 -4.94007157684472 2.68787421796649 1.7927321362697 4.36838108858185
2145 -2.25243593570227 -4.94824933009545 2.69581339439317 1.79802733074736 4.33925554937156
2146 -2.25240111064572 -4.95249983683611 2.70009872619038 1.80088551956293 4.32254441516548
2147 -2.25242740515616 -4.95289505935778 2.70046765420162 1.80113158357042 4.31871217241295
2148 -2.25239273910126 -4.95079535061866 2.6984026115174 1.79975426153726 4.32346724643394
2149 -2.25203614703617 -4.94818834038369 2.69615219334752 1.79825329957028 4.33027498144035
2150 -2.25229847838031 -4.94705642186974 2.69475794348943 1.79732337639535 4.33431983533434
2151 -2.25267204585646 -4.94594248294899 2.69327043709253 1.79633125388351 4.33916333175209
2152 -2.25251988165293 -4.94251889675478 2.68999901510185 1.79414931274401 4.35079350572012
2153 -2.25232815640134 -4.93668592583301 2.68435776943167 1.79038676971505 4.36996598145984
2154 -2.2520473096532 -4.92959125356348 2.67754394391027 1.78584215081083 4.39283509021229
2155 -2.25193742395066 -4.92379657632709 2.67185915237642 1.78205056398634 4.41173374601165
2156 -2.25200139000451 -4.92139601367371 2.6693946236692 1.78040679666097 4.42005481836487
2157 -2.25207087354138 -4.92286768938187 2.6707968158405 1.78134201712252 4.41597202196445
2158 -2.252457227607 -4.9275061615359 2.67504893392889 1.78417805338245 4.40215923019234
2159 -2.25246625106279 -4.93291207184237 2.68044582077958 1.78777761634874 4.38512928472898
2160 -2.25221442640627 -4.93772679936763 2.68551237296135 1.79115685591867 4.36949474842126
2161 -2.25228356293147 -4.94142914591763 2.68914558298617 1.79358009891336 4.35804491439084
2162 -2.25223862005955 -4.94263891635281 2.69040029629326 1.79441695536014 4.35464367953004
2163 -2.25219858523819 -4.94068590532281 2.68848732008462 1.79314105714205 4.36167642964908
2164 -2.25201951899214 -4.93539371282173 2.68337419382959 1.78973075405088 4.37943227695501
2165 -2.25178650434218 -4.92804342010515 2.67625691576297 1.78498374132703 4.40386833096728
2166 -2.25162878112802 -4.92068282985725 2.66905404872923 1.78017964330848 4.42850851859082
2167 -2.25150496386313 -4.91493762436884 2.66343266050571 1.77643034460566 4.44788595379065
2168 -2.25164041941418 -4.91214013627667 2.6604997168625 1.77447415845383 4.45792241133332
2169 -2.25146328115832 -4.91252422284495 2.66106094168662 1.77484847871448 4.4568135846599
2170 -2.25147160380234 -4.9168639791528 2.66539237535046 1.77773741610351 4.44290938310223
2171 -2.25154029951709 -4.92437204679243 2.67283174727533 1.78269925584818 4.41876002136242
2172 -2.25173321638521 -4.93367027233827 2.68193705595306 1.78877222584362 4.38911512028072
2173 -2.25218960619915 -4.94278476655587 2.69059516035673 1.79454692389306 4.36061351484483
2174 -2.25242873974601 -4.94831343083134 2.69588469108533 1.79807488351988 4.34328838562705
2175 -2.25235996694863 -4.94740388398149 2.69504391703285 1.79751411224079 4.34594911256728
2176 -2.25214192383853 -4.93970833800034 2.6875664141618 1.79252684028946 4.36989400029581
2177 -2.25201406750513 -4.9280650320138 2.67605096450867 1.78484637796769 4.40656615791601
2178 -2.25181325165126 -4.91612856584441 2.66431531419315 1.7770190483553 4.44420650448144
2179 -2.25176432883763 -4.90635893990271 2.65459461106508 1.77053562857012 4.47532591580765
2180 -2.25186563337149 -4.89869615170703 2.64683051833554 1.76535720970953 4.49994883554834
2181 -2.25185848615565 -4.89218118280365 2.640322696648 1.76101668625855 4.52047573084535
2182 -2.25184533995961 -4.88684325673945 2.63499791677984 1.75746521650434 4.53672069765853
2183 -2.25187973395021 -4.88281001387928 2.63093027992907 1.7547522237414 4.5482516507007
2184 -2.25195284391327 -4.88013185929825 2.62817901538498 1.75291721214354 4.55492116802584
2185 -2.25168322605303 -4.87910415624581 2.62742093019278 1.75241159187417 4.55529826748743
2186 -2.25118157079902 -4.88081517947315 2.62963360867413 1.7538873825917 4.54640403797053
2187 -2.25148694542944 -4.88643899940199 2.63495205397255 1.75743462737635 4.52650179276667
2188 -2.25185316575361 -4.89370394830433 2.64185078255072 1.76203587409349 4.50182192910788
2189 -2.25247512968158 -4.89992328560434 2.64744815592275 1.76576915560482 4.48125699645648
2190 -2.25253907842029 -4.90177105541411 2.64923197699383 1.76695891118866 4.47409841588834
2191 -2.25230228233154 -4.89918258798294 2.64688030565141 1.76539041636799 4.48106715173569
2192 -2.25210953719603 -4.89448774109104 2.642378203895 1.76238764843877 4.4954665126438
2193 -2.25190350909283 -4.89031290528156 2.63840939618873 1.75974057177494 4.50895620489335
2194 -2.25184510071629 -4.88853606845067 2.63669096773438 1.75859443112095 4.51571839242309
2195 -2.25206170492813 -4.88968336219983 2.6376216572717 1.75921517335335 4.51400100870334
2196 -2.25213140347514 -4.89296695923037 2.64083555575523 1.76135874802497 4.50529379163579
2197 -2.25224682821181 -4.89798136397203 2.64573453576022 1.76462622193843 4.49089819854154
2198 -2.25195486325919 -4.90381508186036 2.65186021860117 1.76871187014778 4.47282990124546
2199 -2.25193752867548 -4.91082398179792 2.65888645312244 1.77339815953552 4.45091223217437
2200 -2.25187159601815 -4.91814643861498 2.66627484259683 1.7783259955025 4.42727899205887
2201 -2.25187745592476 -4.92524471412678 2.67336725820201 1.78305642570426 4.40377751545942
2202 -2.25198794074349 -4.93182626279742 2.67983832205393 1.78737243277246 4.38134696839888
2203 -2.25175003583791 -4.93739497935464 2.68564494351673 1.79124527653499 4.36090437788166
2204 -2.25175434185386 -4.94242879332979 2.69067445147593 1.79459980871057 4.34205347966547
2205 -2.25190619700928 -4.94669874955777 2.69479255254849 1.79734645960809 4.32565533204033
2206 -2.25152573738949 -4.94957172315079 2.6980459857613 1.79951640276793 4.31302160185418
2207 -2.25180521112858 -4.95228196499375 2.70047675386517 1.80113765277528 4.30259688466669
2208 -2.25196011023885 -4.95382683087272 2.70186672063387 1.80206471925702 4.29682054125053
2209 -2.25173669659564 -4.95325073335174 2.70151403675609 1.80182948960326 4.29866008288244
2210 -2.25194064086924 -4.9498848333191 2.69794419244986 1.79944850965766 4.31160447706556
2211 -2.25198161925609 -4.94131841205302 2.68933679279693 1.79370763016844 4.3422344165239
2212 -2.25187437337882 -4.92688536717545 2.67501099379662 1.78415274844298 4.39239100966734
2213 -2.25168648086871 -4.90820165487465 2.65651517400594 1.77181658691289 4.45667531352934
2214 -2.25142598058369 -4.88857457693945 2.63714859635576 1.75889965579648 4.52424292335884
2215 -2.2512416364161 -4.87185217878189 2.62061054236578 1.74786926580984 4.58273779661884
2216 -2.25128628472734 -4.86089434136085 2.60960805663351 1.74053093516206 4.62284947707157
2217 -2.25148343670361 -4.85648614049127 2.60500270378766 1.73745930182802 4.64153654571006
2218 -2.2520213189242 -4.85822726075196 2.60620594182776 1.73826182580315 4.64007863282473
2219 -2.25192879126626 -4.86403481873053 2.61210602746428 1.74219700738889 4.62342486757212
2220 -2.25191354736445 -4.87314697719464 2.62123342983019 1.74828471321704 4.59515221330883
2221 -2.25211248963225 -4.88372280574661 2.63161031611436 1.75520578764519 4.56147098955433
2222 -2.25211639995575 -4.89339374044033 2.64127734048459 1.76165340529588 4.52941299727552
2223 -2.2522231570868 -4.90138700218599 2.64916384509919 1.76691346924193 4.50207157685864
2224 -2.25225139945769 -4.90763174987738 2.65538035041969 1.77105969334306 4.47956754482411
2225 -2.25207051191827 -4.91272075044161 2.66065023852333 1.77457455192343 4.45994439507785
2226 -2.25198548986825 -4.91747318216083 2.66548769229258 1.77780098966813 4.44117446664407
2227 -2.25177175216521 -4.92178837338844 2.67001662122324 1.78082165052442 4.42328718986019
2228 -2.25170440147843 -4.92610244817717 2.67439804669874 1.78374393096452 4.40543778484564
2229 -2.25135242589164 -4.93064288943697 2.67929046354532 1.78700702744659 4.38648541780872
2230 -2.25146145035167 -4.93724067627129 2.68577922591962 1.79133483890268 4.36218470816945
2231 -2.25181426454037 -4.94611021654252 2.69429595200215 1.79701524181807 4.33189511024388
2232 -2.25213410808943 -4.95551659269315 2.70338248460372 1.80307568872932 4.30090562269557
2233 -2.25225209569953 -4.96206916794918 2.70981707224965 1.80736736725333 4.27974957569448
2234 -2.25222567476045 -4.96284945950428 2.71062378474383 1.8079054204864 4.2777462386688
2235 -2.25230800045539 -4.95745103219857 2.70514303174318 1.80424992129319 4.29658268909214
2236 -2.25213108473577 -4.94711232332387 2.6949812385881 1.7974723075829 4.33179176247694
2237 -2.2518667958862 -4.93443910613805 2.68257231025185 1.78919592156142 4.3754005336246
2238 -2.2518879844018 -4.92204787444443 2.67015989004263 1.78091720656456 4.41955560987681
2239 -2.25178794993851 -4.91115625120045 2.65936830126194 1.77371953790907 4.45936034615006
2240 -2.25161826427204 -4.90244655543551 2.65082829116347 1.76802360524777 4.4922035387362
2241 -2.2514958380989 -4.89579848345004 2.64430264535113 1.76367119363584 4.51812095256232
2242 -2.2516120365035 -4.89119514163286 2.63958310512936 1.76052340071925 4.53703934539746
2243 -2.2514538377961 -4.88850863050752 2.63705479271143 1.75883709155647 4.54829970677708
2244 -2.25169315055936 -4.88898926639252 2.63729611583316 1.75899804689904 4.54897002217436
2245 -2.25211955030129 -4.89254444060124 2.64042489029995 1.76108484638403 4.53915748232473
2246 -2.25218952510094 -4.89811626472296 2.64592673962202 1.76475441619599 4.52156241071079
2247 -2.25224490452269 -4.90503112670688 2.65278622218419 1.76932948698806 4.49909461980178
2248 -2.25222316984512 -4.91188407315967 2.65966090331454 1.77391469477294 4.47639469917877
2249 -2.25231294528575 -4.91755296111671 2.66524001583096 1.77763579683686 4.45763950943351
2250 -2.2523511642378 -4.92091359962253 2.66856243538473 1.77985175183371 4.44642979978953
2251 -2.25258950827039 -4.9217549635849 2.66916545531451 1.78025394818639 4.44408072699532
2252 -2.25248741890294 -4.91969061440548 2.66720319550254 1.77894517927112 4.45116714903068
2253 -2.25237185858776 -4.91579947721435 2.66342761862659 1.77642698182229 4.46486079533875
2254 -2.25249132541204 -4.91131264092967 2.65882131551763 1.77335471469102 4.4815547727415
2255 -2.25234078875511 -4.90635287272755 2.65401208397243 1.77014710033013 4.49983475205577
2256 -2.2521938942639 -4.90136685491132 2.64917296064742 1.7669195490414 4.51840395110048
2257 -2.25216112145186 -4.8966738745747 2.64451275312283 1.76381132926863 4.5360749097644
2258 -2.25216806488225 -4.89259581367896 2.64042774879672 1.76108675291633 4.55138204044982
2259 -2.25218471793183 -4.88942958448914 2.63724486655731 1.75896386515678 4.56309610790364
2260 -2.25200183603589 -4.88721697269834 2.63521513666245 1.75761009570352 4.57058422446213
2261 -2.25189021450542 -4.88646451705933 2.63457430255391 1.75718267841862 4.57249151073213
2262 -2.25173308255225 -4.88714314768334 2.63541006513109 1.75774010719277 4.56861202807181
2263 -2.25180974977838 -4.8896331687018 2.63782341892342 1.75934974237242 4.55815478185635
2264 -2.25202274676025 -4.89436553272095 2.6423427859607 1.76236402573031 4.5396973777825
2265 -2.25195095156436 -4.90177436751954 2.64982341595519 1.76735338337995 4.51150865845272
2266 -2.2518602313867 -4.91263499096374 2.66077475957704 1.77465760376161 4.47199606848234
2267 -2.25195799336834 -4.92645868624512 2.67450069287678 1.78381239291144 4.4234477305772
2268 -2.25205013500189 -4.94075001203648 2.68869987703459 1.79328282630388 4.37382371991465
2269 -2.25223105212975 -4.95257389217384 2.70034284004409 1.8010483362407 4.33282180927573
2270 -2.25226564245837 -4.95932832690734 2.70706268444897 1.80553027253625 4.30842423285207
2271 -2.25241345232526 -4.96017697357267 2.70776352124741 1.80599770983016 4.30376995227524
2272 -2.25206667341559 -4.95484337378618 2.70277670037059 1.80267164866855 4.31889240170508
2273 -2.25166934953569 -4.94569259822073 2.69402324868504 1.79683335681877 4.34707091565917
2274 -2.25142816525262 -4.93551626762295 2.68408810237032 1.79020690980801 4.37962539744915
2275 -2.2519505350526 -4.92614479914009 2.67419426408748 1.78360801402556 4.41138663088711
2276 -2.25200238139572 -4.91600810397796 2.66400572258224 1.7768125599615 4.44497353579391
2277 -2.25158683533196 -4.90529901010686 2.65371217477489 1.76994706981798 4.47939797817401
2278 -2.25147990659953 -4.89670819883728 2.64522829223775 1.76428857257023 4.50730558392424
2279 -2.25147131683203 -4.89268701820504 2.64121570137301 1.76161229384229 4.52080076962078
2280 -2.25165195408348 -4.8947849167487 2.64313296266522 1.76289105008364 4.51538910045706
2281 -2.25184877656205 -4.90204933000827 2.65020055344622 1.76760492286622 4.49401668119728
2282 -2.25197181140125 -4.91185025991595 2.6598784485147 1.77405979094924 4.46483919181539
2283 -2.25215669172125 -4.92103022177988 2.66887353005862 1.7800592427258 4.43791769859127
2284 -2.25235471950677 -4.92661913163952 2.67426441213276 1.78365480068478 4.42239751177697
2285 -2.25222616040098 -4.92680042766942 2.67457426726844 1.78386146484176 4.42328634282181
2286 -2.25213753779312 -4.92237265440924 2.67023511661612 1.78096738045101 4.43848090506302
2287 -2.25192689249005 -4.91524484905771 2.66331795656766 1.77635384049155 4.4615689640733
2288 -2.25159686330374 -4.90826591659415 2.65666905329041 1.77191921981755 4.4833996044949
2289 -2.25145216371594 -4.90423433811335 2.65278217439742 1.76932678723471 4.49550946200858
2290 -2.2516186205295 -4.90488957365189 2.65327095312239 1.76965278810258 4.49254990558172
2291 -2.25148638643944 -4.91023639670545 2.65875001026602 1.77330715620961 4.473565463926
2292 -2.25158291363297 -4.92011628464491 2.66853337101194 1.77983236676176 4.44005992331849
2293 -2.25141651245339 -4.93218166737562 2.68076515492224 1.78799060272136 4.39893531168778
2294 -2.25159583341403 -4.94425930373806 2.69266347032403 1.79592642510683 4.35823466737921
2295 -2.25181469119914 -4.95288752300239 2.70107283180326 1.80153521902603 4.32876486290759
2296 -2.25203944634607 -4.95628167882258 2.7042422324765 1.80364911498205 4.31645522004054
2297 -2.25181422288224 -4.95426909366764 2.7024548707854 1.80245699791 4.32138974588169
2298 -2.25177883579447 -4.94839011974347 2.69661128394899 1.79855949934303 4.33976038732372
2299 -2.25178565774664 -4.93893886914296 2.68715321139633 1.79225124633811 4.37022983935024
2300 -2.25168564708752 -4.9264757767006 2.67479012961307 1.7840054386035 4.41051554348768
2301 -2.25134781316842 -4.91333272976131 2.66198491659288 1.77546474248773 4.45280165768214
2302 -2.25120806298468 -4.90355703425682 2.65234897127213 1.7690378536384 4.48468883374362
2303 -2.25106733686757 -4.89888707842311 2.64781974155554 1.76601699216682 4.5002014351988
2304 -2.25126111767195 -4.89914839510631 2.64788727743436 1.76606203658873 4.50023636595368
2305 -2.25136056734003 -4.90229586946064 2.65093530212061 1.76809497837249 4.49032999501931
2306 -2.25159220324814 -4.90655632691793 2.65496412366979 1.77078208248407 4.47636849333771
2307 -2.25138250817122 -4.90951399376632 2.6581314855951 1.77289461865587 4.4651761683085
2308 -2.2515207802667 -4.91102750975951 2.65950672949281 1.77381186542067 4.45859698532345
2309 -2.25146407822869 -4.91073216965155 2.65926809142286 1.77365270092775 4.45709726965547
