# Fix print output for fix statdump
2026 -2.93063786033113 -5.1382756422972 2.20763778196608 1.47242872100166 3.22737834739523
2027 -2.93083871384404 -5.13688650879035 2.20604779494631 1.47136824696328 3.23344525493254
2028 -2.93086474829394 -5.13607424398145 2.20520949568751 1.47080912629795 3.23796012610035
2029 -2.93100490222817 -5.13617767328508 2.2051727710569 1.47078463206194 3.24022269333086
2030 -2.9309270661861 -5.13624153902453 2.20531447283843 1.47087914293444 3.24255031080803
2031 -2.93097408869829 -5.13554903549237 2.20457494679408 1.47038590106454 3.24752186549289
2032 -2.93084372421304 -5.13321578653267 2.20237206231963 1.46891664265823 3.25728266066225
2033 -2.9304598227377 -5.12980731917097 2.19934749643327 1.46689934719608 3.26984791427258
2034 -2.93058642377572 -5.12750015084298 2.19691372706726 1.46527609543618 3.27952697935289
2035 -2.93046140560072 -5.12659168128552 2.19613027568481 1.46475355667259 3.28419327857425
2036 -2.93049120417805 -5.1275646200544 2.19707341587636 1.46538260312093 3.28285438162708
2037 -2.93064262710247 -5.12958476431128 2.19894213720881 1.46662898465323 3.27786352587403
2038 -2.93077759723909 -5.13144314319218 2.20066554595309 1.46777844701243 3.27259355745465
2039 -2.93079854549404 -5.1324504972926 2.20165195179856 1.46843635036473 3.26889670494179
2040 -2.93041553819475 -5.13254751873136 2.2021319805366 1.46875651525164 3.2664183140444
2041 -2.93020872860296 -5.13302558275886 2.2028168541559 1.46921330558 3.2619474178082
2042 -2.93023244508693 -5.1344145534633 2.20418210837637 1.47012388952729 3.2538504832032
2043 -2.93041218045998 -5.13652955937467 2.20611737891469 1.47141465739999 3.24256430925321
2044 -2.93052999681422 -5.1389201985154 2.20839020170118 1.47293056257969 3.22918390179862
2045 -2.93043999162899 -5.14161756199297 2.21117757036397 1.47478965455059 3.21344166498515
2046 -2.93041034387025 -5.14528052038912 2.21487017651887 1.47725251299695 3.19383892031292
2047 -2.9303807090768 -5.15024081350732 2.21986010443053 1.48058064645837 3.16950389078286
2048 -2.93004845694229 -5.15665539825979 2.2266069413175 1.48508058593642 3.13977690360407
2049 -2.93022998527612 -5.16547296639247 2.23524298111634 1.49084056755088 3.10325517768686
2050 -2.93024086002527 -5.17528027982007 2.2450394197948 1.49737450069495 3.06365535018444
2051 -2.93071228906222 -5.18523444522413 2.25452215616191 1.50369920373033 3.0249579793508
2052 -2.93065445947428 -5.1928085200582 2.26215406058393 1.50878945692255 2.99392235774038
2053 -2.93074678529004 -5.19770412748915 2.26695734219911 1.51199310285715 2.97288477487074
2054 -2.93101520910914 -5.19958677243322 2.26857156332407 1.5130697403227 2.96325145851158
2055 -2.9310522419487 -5.19790227827177 2.26685003632307 1.51192153303029 2.96632923452044
2056 -2.93107178105132 -5.19258201366759 2.26151023261627 1.50836004282269 2.98267884156421
2057 -2.93127160926915 -5.18342569044318 2.25215408117404 1.50211976816617 3.01305053374538
2058 -2.93132055230367 -5.17003404781134 2.23871349550767 1.4931552973984 3.05786042052969
2059 -2.93122756017978 -5.15333427292254 2.22210671274275 1.48207906736364 3.11381949491995
2060 -2.93082754786229 -5.13538176994567 2.20455422208338 1.47037207829908 3.17381809534212
2061 -2.93067943574043 -5.11962766214228 2.18894822640184 1.45996334347445 3.22746660689785
2062 -2.93062150071726 -5.10811337471491 2.17749187399765 1.45232229725952 3.26764154589741
2063 -2.93058338373478 -5.10141718783107 2.17083380409629 1.44788156271996 3.29193739038383
2064 -2.930575252673 -5.0990055433083 2.1684302906353 1.44627849074856 3.30160861343455
2065 -2.93086933775993 -5.1003494105761 2.16948007281617 1.44697866423106 3.2984519622381
2066 -2.93091147009227 -5.10436756730958 2.17345609721731 1.44963055421568 3.28495463683769
2067 -2.93082944854024 -5.11091015670467 2.18008070816443 1.45404897262819 3.26197115063117
2068 -2.93093164949109 -5.12014617310287 2.18921452361178 1.46014095579086 3.22984012697127
2069 -2.93085963210247 -5.13159870407119 2.20073907196872 1.46782748667738 3.18999992373807
2070 -2.93087277718115 -5.14512117582516 2.21424839864401 1.47683780565297 3.14384254894645
2071 -2.93084406283185 -5.1594983633861 2.22865430055425 1.48644611363621 3.09550044373844
2072 -2.93103307473653 -5.17315994566924 2.24212687093271 1.49543191725536 3.05071989630124
2073 -2.93108761972289 -5.18366083367216 2.25257321394926 1.5023993172576 3.01692830411172
2074 -2.93127536687096 -5.1896436731136 2.25836830624263 1.50626447140712 2.9989763612936
2075 -2.93101763713907 -5.19000199371707 2.25898435657801 1.50667535865267 2.99951030283077
2076 -2.93093768301987 -5.18609463216192 2.25515694914205 1.50412259176232 3.0151717926224
2077 -2.93089842324242 -5.17935202146031 2.24845359821789 1.49965165612772 3.04107557365875
2078 -2.93109970987717 -5.1716323151956 2.24053260531844 1.49436858952174 3.07138294232678
2079 -2.93098334863521 -5.16354066083208 2.23255731219687 1.4890493062831 3.10291431426346
2080 -2.93086359800271 -5.15583891574775 2.22497531774504 1.48399234155612 3.13328469448367
2081 -2.93097531775701 -5.14865872751646 2.21768340975945 1.47912885587174 3.16193895795014
2082 -2.93117553596368 -5.14167381839165 2.21049828242797 1.47433658970681 3.18920221355936
2083 -2.9309562135703 -5.13452372101157 2.20356750744128 1.46971396898861 3.21505505736356
2084 -2.93126332547513 -5.12877989040918 2.19751656493405 1.46567817035826 3.23583702752666
2085 -2.93153119493508 -5.12491394338491 2.19338274844983 1.46292103774872 3.24915553270586
2086 -2.93144589962147 -5.1236272952294 2.19218139560793 1.46211977114469 3.25238667101899
2087 -2.93163952924232 -5.12589946784005 2.19425993859773 1.46350609748003 3.24360378343543
2088 -2.93184675408264 -5.13093835731576 2.19909160323312 1.46672867404468 3.2251502827453
2089 -2.93195007333192 -5.13758320354837 2.20563313021645 1.47109167792518 3.20082213054324
2090 -2.93204595960209 -5.14477297207649 2.2127270124744 1.4758230863407 3.17446460899871
2091 -2.93215940721168 -5.15145961716884 2.21930020995716 1.48020721350209 3.14973418114495
2092 -2.93248416184961 -5.1568727678042 2.22438860595459 1.48360102224719 3.1295848257888
2093 -2.93261549060007 -5.1598321428783 2.22721665227823 1.48548724500767 3.11723587583111
2094 -2.93257317859431 -5.16008261265576 2.22750943406145 1.48568252174651 3.11356413598145
2095 -2.93277269796112 -5.15852121683294 2.22574851887182 1.48450804370413 3.11636349559205
2096 -2.93243955296857 -5.15547240495575 2.22303285198719 1.48269677468605 3.12335368389833
2097 -2.93224265118049 -5.1528785371247 2.22063588594421 1.48109806964767 3.12941096695061
2098 -2.93227348694601 -5.15195522232263 2.21968173537662 1.48046167960608 3.130833927955
2099 -2.93227224657193 -5.15320108162839 2.22092883505646 1.48129345798999 3.12564971249392
2100 -2.93231527485926 -5.15672934676858 2.22441407190931 1.48361800728135 3.11364313853428
2101 -2.93183345836858 -5.16116317628256 2.22932971791398 1.48689659692077 3.09831904190061
2102 -2.93162833935895 -5.16608542714871 2.23445708778976 1.49031640008321 3.08228563997492
2103 -2.93156682668867 -5.17030690048436 2.23874007379569 1.49317302432579 3.06912671314964
2104 -2.93161461572532 -5.17310497600317 2.24149036027785 1.49500738358544 3.06109136523526
2105 -2.93170636426142 -5.17406200084323 2.24235563658182 1.49558449713729 3.05937091329148
2106 -2.93171211133669 -5.17307508496182 2.24136297362513 1.49492242047796 3.0640291314853
2107 -2.93172756833929 -5.17066426755782 2.23893669921853 1.493304167633 3.07348069561669
2108 -2.93170569789254 -5.16741920040174 2.2357135025092 1.49115439132141 3.08567376907051
2109 -2.93169128080605 -5.16397912046088 2.23228783965483 1.48886957611465 3.0985431347622
2110 -2.93168483932224 -5.16082987765981 2.22914503833757 1.48677342113772 3.11046432904003
2111 -2.93154669181792 -5.15818283555434 2.22663614373642 1.48510006308103 3.12047474694745
2112 -2.93159982592845 -5.15639632484631 2.22479649891786 1.48387307471844 3.12789452013717
2113 -2.93188164054152 -5.15511727422751 2.22323563368598 1.48283202404618 3.1338643829893
2114 -2.93189027806287 -5.15328286475678 2.22139258669391 1.48160276653507 3.14095025387135
2115 -2.93188410860651 -5.15089118129641 2.2190070726899 1.48001169966597 3.1496255652485
2116 -2.93187196109607 -5.14828593183894 2.21641397074288 1.47828217781485 3.15895542304371
2117 -2.93188696322704 -5.14623288111918 2.21434591789214 1.47690284809017 3.16676554808479
2118 -2.93201783704225 -5.14531955907528 2.21330172203303 1.47620640051808 3.17153241691279
2119 -2.93216105123142 -5.14538877458799 2.21322772335657 1.47615704560242 3.17376982724948
2120 -2.93214648550048 -5.14599049426094 2.21384400876046 1.47656808963167 3.17479042886572
2121 -2.93239113917407 -5.14735455833584 2.21496341916177 1.4773147030657 3.17463549739304
2122 -2.93213352848112 -5.14848987814449 2.21635634966337 1.4782437462691 3.17532044858768
2123 -2.93176883452574 -5.14933934547631 2.21757051095057 1.47905355572508 3.17767243758446
2124 -2.93191357097201 -5.14993269166229 2.21801912069028 1.47935276507485 3.18250772017898
2125 -2.93181852396783 -5.14889596209399 2.21707743812615 1.47872469082063 3.19281984550916
2126 -2.93161066825551 -5.14570983480756 2.21409916655205 1.47673827228745 3.21016846493874
2127 -2.93171154945099 -5.14031934137288 2.20860779192189 1.47307568878336 3.23504264728189
2128 -2.93163946326563 -5.13231292325009 2.20067345998447 1.46778372543591 3.26760639189209
2129 -2.9316398583281 -5.12276983829039 2.19112997996228 1.46141850818978 3.30445597838118
2130 -2.93136522881127 -5.11290107632908 2.18153584751781 1.45501950728495 3.34093368368344
2131 -2.9313700844724 -5.10536213353018 2.17399204905778 1.44998801814813 3.36937560738114
2132 -2.93138982626661 -5.10207655129664 2.17068672503003 1.44778346535852 3.38330452936073
2133 -2.93127549356348 -5.10422168290062 2.17294618933714 1.4492904608299 3.37888132327709
2134 -2.93157471173394 -5.11180351247936 2.18022880074541 1.45414774597379 3.35708135990239
2135 -2.93191881021035 -5.12178934752426 2.18987053731391 1.46057849741307 3.3269848521229
2136 -2.93206068386291 -5.13013082891647 2.19807014505356 1.46604739182837 3.30102659167557
2137 -2.93181512622362 -5.13364943182673 2.20183430560311 1.46855797492715 3.28904691421722
2138 -2.93168989861145 -5.13228214482984 2.20059224621839 1.46772955827013 3.29225598837358
2139 -2.93130625546261 -5.12751216592146 2.19620591045885 1.46480400281666 3.3056817055226
2140 -2.93144405476983 -5.12274904947988 2.19130499471005 1.46153523781967 3.31996246760536
2141 -2.93143266544695 -5.11876793444272 2.18733526899578 1.4588875488718 3.33156415114435
2142 -2.93153925773879 -5.11566547514822 2.18412621740943 1.4567472069364 3.34034308091195
2143 -2.93113514646122 -5.1123345017194 2.18119935525817 1.45479507695878 3.34846641517938
2144 -2.93082581575104 -5.10980352201436 2.17897770626332 1.45331330317563 3.35338305546672
2145 -2.93057592332976 -5.10928392316384 2.17870799983408 1.45313341701138 3.35114391239114
2146 -2.93049295057919 -5.11222385342083 2.18173090284164 1.45514960338285 3.3374404377956
2147 -2.930252450337 -5.11909588699582 2.18884343665882 1.45989345183346 3.31043868662742
2148 -2.93020058767459 -5.13009114738959 2.199890559715 1.46726155424829 3.27027480757504
2149 -2.93059823770697 -5.14424546244277 2.2136472247358 1.47643684054176 3.22060005390387
2150 -2.93102952884338 -5.15906996266177 2.22804043381839 1.48603668278658 3.16878720518512
2151 -2.93112191993033 -5.17185949066502 2.24073757073469 1.49450529535644 3.12296675847597
2152 -2.93120400821234 -5.18114092463005 2.24993691641771 1.50064098523671 3.08850239964116
2153 -2.93139679403009 -5.18632261309759 2.2549258190675 1.50396843487896 3.06770373388942
2154 -2.93152842054844 -5.18762229888807 2.25609387833963 1.50474749566247 3.05992281951968
2155 -2.93128469110797 -5.18575823741813 2.25447354631016 1.50366678240541 3.06267423189802
2156 -2.93097975412516 -5.18200537172954 2.25102561760438 1.5013671165382 3.07258998494215
2157 -2.93099808535097 -5.17699666612103 2.24599858077006 1.49801423252939 3.08829064731279
2158 -2.93116434707404 -5.17014003257774 2.2389756855037 1.49333017032533 3.11124995512862
2159 -2.93129719729168 -5.16093149745387 2.22963430016219 1.48709974421868 3.14255709461398
2160 -2.93114420221042 -5.14948291222404 2.21833871001363 1.4795659216454 3.18120589977251
2161 -2.93100058411744 -5.13711599424989 2.20611541013245 1.47141334428081 3.22322984200621
2162 -2.93065692628177 -5.12504674548964 2.19438981920787 1.4635927239829 3.26420090197649
2163 -2.9304771027811 -5.11525591686719 2.18477881408609 1.45718246950429 3.29819469835692
2164 -2.93050094505728 -5.10926416514849 2.17876322009121 1.45317024728002 3.32029352984897
2165 -2.93050837715251 -5.10757947791667 2.17707110076416 1.45204165403122 3.32837936894114
2166 -2.93076239058911 -5.10987741681716 2.17911502622804 1.45340489150668 3.32373318565981
2167 -2.93073451164367 -5.1140257002189 2.18329118857524 1.45619026754699 3.31216718624386
2168 -2.93072308585676 -5.1188622961988 2.18813921034205 1.45942375383166 3.29779250771872
2169 -2.93076034603515 -5.12383149910177 2.19307115306661 1.46271321289841 3.28247929523093
2170 -2.93083510327571 -5.12886394804961 2.1980288447739 1.46601984577057 3.26657708864273
2171 -2.93094394670978 -5.13379831636646 2.20285436965668 1.46923832730289 3.2507662311573
2172 -2.93107088929242 -5.13831386365233 2.2072429743599 1.47216539607429 3.23620080029454
2173 -2.93114637238426 -5.14216576441046 2.2110193920262 1.47468415430527 3.22366632619513
2174 -2.93139078809571 -5.14543938887509 2.21404860077939 1.47670454642147 3.21330405427223
2175 -2.93151325219864 -5.14742933274589 2.21591608054725 1.47795009986712 3.20687820658387
2176 -2.93151253907077 -5.14741867797832 2.21590613890754 1.47794346908921 3.20653374603104
2177 -2.93160499952096 -5.14506456744085 2.21345956791989 1.47631167902853 3.2135101197788
2178 -2.93133714930573 -5.14004143578364 2.20870428647792 1.47314004778142 3.22790630272123
2179 -2.93125362085402 -5.13373016712967 2.20247654627566 1.4689863303484 3.24599732791771
2180 -2.93099854760128 -5.12693639817286 2.19593785057158 1.46462521484692 3.26452081825508
2181 -2.93113823244645 -5.12142810382995 2.1902898713835 1.46085818076186 3.27868834787502
2182 -2.93142791782753 -5.11826932961854 2.186841411791 1.458558160809 3.28484675334265
2183 -2.93123572259088 -5.11854355398582 2.18730783139494 1.45886924880834 3.27895119623028
2184 -2.93111010359277 -5.12450696857789 2.19339686498513 1.46293045305778 3.25511926319402
2185 -2.93119277818388 -5.13598071447655 2.20478793629267 1.47052795872343 3.21444025954654
2186 -2.93119688967838 -5.14952859130667 2.2183317016283 1.47956124726089 3.16760231333155
2187 -2.9313565758868 -5.16168821186919 2.23033163598238 1.48756484646427 3.1259906431119
2188 -2.93124198681479 -5.16971698233564 2.23847499552084 1.49299622500282 3.09774061982335
2189 -2.93134829541992 -5.17343574428324 2.24208744886332 1.49540562390793 3.08443307592411
2190 -2.93111479953594 -5.17286604506169 2.24175124552575 1.49518138628418 3.08531443867523
2191 -2.930991352862 -5.1697530614155 2.23876170855349 1.49318745406558 3.09563917956315
2192 -2.93088272030293 -5.16540700525807 2.23452428495515 1.49036121859334 3.11099298053859
2193 -2.93110552062445 -5.16109269038311 2.22998716975866 1.48733509774128 3.12759666526151
2194 -2.93107712048552 -5.15662439597405 2.22554727548853 1.48437382035467 3.14480574572752
2195 -2.93108204720176 -5.15262801795127 2.22154597074951 1.48170506913681 3.16075987919571
2196 -2.93117193867236 -5.14962251953014 2.21845058085778 1.47964053617017 3.17360777130083
2197 -2.93113427512333 -5.14749054361653 2.2163562684932 1.47824369213101 3.18316151073318
2198 -2.93127733691022 -5.14597437702875 2.21469704011853 1.47713703616892 3.19049114294777
2199 -2.93133870641947 -5.14398373246543 2.21264502604596 1.47576840383211 3.19839746954279
2200 -2.93148721460829 -5.14123886270708 2.2097516480988 1.47383860682242 3.20786050365006
2201 -2.93133146992721 -5.1377422249411 2.2064107550139 1.47161033052991 3.21820910890032
2202 -2.93126756037121 -5.13517158726332 2.20390402689211 1.46993841745051 3.22483512317351
2203 -2.93115674634615 -5.13496678297457 2.20381003662842 1.46987572874094 3.22311588579652
2204 -2.93129202625042 -5.13831420652931 2.20702218027889 1.47201813299111 3.20992579095087
2205 -2.93131858301332 -5.14446909561299 2.21315051259967 1.47610554832467 3.1872159386573
2206 -2.93161171684328 -5.15237174967045 2.22076003282717 1.4811808719251 3.15905374647418
2207 -2.93140862836432 -5.15952693333997 2.22811830497565 1.48608862053172 3.13230968151144
2208 -2.93092254565777 -5.16480627052237 2.2338837248646 1.48993398407029 3.11112256037078
2209 -2.93087168054643 -5.1682984576917 2.23742677714527 1.49229709453193 3.09660560254178
2210 -2.93082951561146 -5.16959179945821 2.23876228384675 1.49318783776907 3.08966439557427
2211 -2.93086488255638 -5.16918179381057 2.23831691125418 1.49289078750013 3.08907054795979
2212 -2.93107295813518 -5.16778245665824 2.23670949852306 1.49181869103071 3.0928592002044
2213 -2.93092420383663 -5.16540652035149 2.23448231651486 1.49033322689228 3.10017147118471
2214 -2.93101171971133 -5.16287676255303 2.2318650428417 1.48858758321895 3.10920619339232
2215 -2.93073670706154 -5.15953523076838 2.22879852370683 1.48654230618819 3.12087570340894
2216 -2.93072336045598 -5.15594006268792 2.22521670223194 1.48415333782743 3.13412288835996
2217 -2.93057959946676 -5.15192173570161 2.22134213623485 1.48156911757983 3.14861713426329
2218 -2.93047861144385 -5.14830448995693 2.21782587851309 1.47922387829182 3.16183436470544
2219 -2.93058280086655 -5.14621756322033 2.21563476235378 1.4777624690016 3.17035673313095
2220 -2.93067230056656 -5.14630578475111 2.21563348418455 1.47776161650074 3.17178230350564
2221 -2.93090760895616 -5.14900783191704 2.21810022296088 1.47940685787646 3.16500914091498
2222 -2.93103860694903 -5.1535682110839 2.22252960413487 1.48236112334071 3.15207773250793
2223 -2.93121517221438 -5.15901029860414 2.22779512638976 1.48587307002984 3.13633955190785
2224 -2.93120802625819 -5.16368230628822 2.23247428003003 1.48899392629811 3.12266766105171
2225 -2.9312932382205 -5.1665670918273 2.23527385360681 1.49086115858353 3.11470948254721
2226 -2.93137484294597 -5.16696810357265 2.23559326062667 1.49107419356308 3.114497234534
2227 -2.93124552878643 -5.16507870408671 2.23383317530027 1.48990026901478 3.12105107662661
2228 -2.93101551382481 -5.16199361574191 2.2309781019171 1.48799602000968 3.13104373233002
2229 -2.93096302507403 -5.15872467713509 2.22776165206106 1.48585074364849 3.14163751399791
2230 -2.93116215886235 -5.15541048419582 2.22424832533348 1.4835074592464 3.15236665439899
2231 -2.93124379423814 -5.15132640104427 2.22008260680613 1.48072904892321 3.16475435343179
2232 -2.93113184260993 -5.14622855943157 2.21509671682164 1.47740360863908 3.17927938582096
2233 -2.93096964273219 -5.14081151921292 2.20984187648073 1.47389878646878 3.19385150932415
2234 -2.93078108233845 -5.13641722646573 2.20563614412728 1.47109368811404 3.20423353879112
2235 -2.93076510483195 -5.13491627791345 2.2041511730815 1.47010325660597 3.2049200324446
2236 -2.93094162669491 -5.1378113240918 2.20686969739689 1.47191643144535 3.19142274652131
2237 -2.93114458761443 -5.14555147488643 2.214406887272 1.47694351285263 3.16235637683569
2238 -2.93127273359709 -5.15711729174055 2.22584455814346 1.48457209904104 3.12107240548369
2239 -2.9313799026161 -5.17016689428184 2.23878699166573 1.49320431714924 3.0753036221434
2240 -2.93137264688292 -5.18168547141172 2.2503128245288 1.50089170476314 3.03462314661351
2241 -2.93152639079881 -5.18971414686273 2.25818775606393 1.50614404980949 3.00585901161511
2242 -2.93170913216479 -5.19334466337193 2.26163553120715 1.50844361325504 2.99190702588134
2243 -2.93151716487183 -5.19285735417559 2.26134018930376 1.50824662899222 2.99146767041442
2244 -2.93136765825988 -5.1899798453643 2.25861218710442 1.50642713268622 2.99987818367524
2245 -2.93125027217005 -5.18561077396611 2.25436050179606 1.5035913850777 3.014328213881
2246 -2.93135405170252 -5.18020170114776 2.24884764944524 1.49991447657292 3.03366476869333
2247 -2.93159651955685 -5.17375337267483 2.24215685311798 1.49545191448094 3.05766228208641
2248 -2.93175084124982 -5.16633980027431 2.23458895902449 1.49040435427347 3.08561370074529
2249 -2.93203469245547 -5.15869314142948 2.226658448974 1.48511494001089 3.11543032220864
2250 -2.93193177293642 -5.15089471042417 2.21896293748775 1.47998226279921 3.14589931777292
2251 -2.93174533307241 -5.14381910111608 2.21207376804368 1.47538739174012 3.17453389802501
2252 -2.9315727021488 -5.13790930164182 2.20633659949303 1.4715608710037 3.19983036542077
2253 -2.93165883865351 -5.1334567649568 2.2017979263033 1.4685337110165 3.22097506093502
2254 -2.9315160333253 -5.12998408992804 2.19846805660274 1.46631278699339 3.23846821158712
2255 -2.93154304359138 -5.1280324120953 2.19648936850393 1.46499306089955 3.25101971824467
2256 -2.93138718661028 -5.12735635628326 2.19596916967298 1.46464610375578 3.2587287713239
2257 -2.93133864753273 -5.12818889298589 2.19685024545316 1.46523375508822 3.26127124564506
2258 -2.93149050116529 -5.13044208566461 2.19895158449932 1.46663528571494 3.25906117305978
2259 -2.9314743709016 -5.13340932372278 2.20193495282118 1.46862510362724 3.25377923359362
2260 -2.93149571756086 -5.13676206199112 2.20526634443026 1.47084704271806 3.24685724976524
2261 -2.93147866502913 -5.13993452874741 2.20845586371828 1.47297435719158 3.240071043085
2262 -2.93153781659595 -5.14284318478884 2.21130536819289 1.47487489190036 3.2339829898372
2263 -2.93158507234844 -5.14540157515285 2.21381650280441 1.47654974397732 3.22884234085351
2264 -2.93156459156436 -5.14754444436074 2.21597985279638 1.47799263406 3.22483125572378
2265 -2.93132404966786 -5.14906898530441 2.21774493563656 1.47916989180131 3.22235054023258
2266 -2.93138885511262 -5.1505561310084 2.21916727589578 1.48011855043808 3.22034921858586
2267 -2.93121925772076 -5.15178576671814 2.22056650899738 1.48105179728817 3.21863889729513
2268 -2.93129734089054 -5.15366199225671 2.22236465136616 1.4822511047515 3.2150831785845
2269 -2.93113133870767 -5.15578251324455 2.22465117453687 1.48377614767988 3.21017302445835
2270 -2.93120397368931 -5.15823823705567 2.22703426336636 1.48536559702972 3.20439602278868
2271 -2.93129445942983 -5.16016016301452 2.22886570358468 1.48658711316805 3.20017214493949
2272 -2.93109185586568 -5.16058587718871 2.22949402132303 1.48700618240641 3.20010154723451
2273 -2.9313736696615 -5.15992082041596 2.22854715075445 1.48637464790757 3.20423879348582
2274 -2.93119463456212 -5.15744822464668 2.22625359008457 1.48484491117662 3.21351858027847
2275 -2.93135079400778 -5.15470326248529 2.22335246847751 1.48290994937617 3.22444177576071
2276 -2.93108575842429 -5.151563686076 2.22047792765172 1.48099271616601 3.23623855177662
2277 -2.93117487263431 -5.14885857460596 2.21768370197165 1.47912905076859 3.24740660669263
2278 -2.93117208652815 -5.14570202217892 2.21452993565077 1.47702558246045 3.25986148368685
2279 -2.93122167515772 -5.14169631577267 2.21047464061495 1.4743208213209 3.27489087475698
2280 -2.9312571537156 -5.13646761639351 2.20521046267791 1.47080977125178 3.29339100341796
2281 -2.93130050077164 -5.12995263939202 2.19865213862038 1.46643556422252 3.31546873252779
2282 -2.93127049992066 -5.12239256470008 2.19112206477941 1.46141322899829 3.34020077497211
2283 -2.93134524998716 -5.11522077711386 2.1838755271267 1.45658000397612 3.36331024684708
2284 -2.9311944770021 -5.1099436285465 2.17874915154441 1.45316086397786 3.37950035569479
2285 -2.93099664776896 -5.10804898729745 2.17705233952849 1.4520291408452 3.38432420586307
2286 -2.9308124145115 -5.10979082060469 2.17897840609319 1.45331376994133 3.37699571007456
2287 -2.93072650204214 -5.11450800257628 2.18378150053414 1.45651729103628 3.35960545798826
2288 -2.9308862188212 -5.12115030241861 2.1902640835974 1.46084098107574 3.33560668603875
2289 -2.9310733943301 -5.12840817026254 2.19733477593244 1.4655569225026 3.30877814627585
2290 -2.93101531320367 -5.13534414007005 2.20432882686639 1.4702217463951 3.28170333713543
2291 -2.93089110668736 -5.14187778116222 2.21098667447486 1.47466233267191 3.2550533136759
2292 -2.93116220648253 -5.14854789903933 2.21738569255679 1.47893028735497 3.22802410586868
2293 -2.93098066809512 -5.15481137611278 2.22383070801766 1.48322892092131 3.20119059448381
2294 -2.93080409686801 -5.16126232293218 2.23045822606417 1.48764927828263 3.17359309651588
2295 -2.93092611359434 -5.16776089492049 2.23683478132615 1.49190225093308 3.14631078246472
2296 -2.93112398186165 -5.17311530866679 2.24199132680514 1.49534151335486 3.12287927777409
2297 -2.93130263179041 -5.17620722083684 2.24490458904643 1.49728457259715 3.10676169358804
2298 -2.93113091077705 -5.17629572387241 2.24516481309536 1.49745813429584 3.09988952219771
2299 -2.93082977949159 -5.17424134184386 2.24341156235227 1.49628876821128 3.10007173030408
2300 -2.93073734305002 -5.17185224482574 2.24111490177572 1.49475696393481 3.10232215806077
2301 -2.93083601388062 -5.17050230079086 2.23966628691024 1.49379078091737 3.10244496206998
2302 -2.93073506276914 -5.17027639447665 2.23954133170751 1.4937074395147 3.09969402416026
2303 -2.93069670065691 -5.17095626500347 2.24025956434656 1.49418647931675 3.09519058892409
2304 -2.93084089574556 -5.17163361807609 2.24079272233053 1.49454207983005 3.09191388918992
2305 -2.93077768074003 -5.1708658066122 2.24008812587217 1.49407213495481 3.09373308362541
2306 -2.93089547085519 -5.16855118069762 2.23765570984243 1.49244978582994 3.10153178489375
2307 -2.93071382949282 -5.16453976048395 2.23382593099113 1.48989543727611 3.11501174627396
2308 -2.93075450638395 -5.16016484612306 2.22941033973911 1.48695036927954 3.13074889777052
2309 -2.93067212938474 -5.1556828590441 2.22501072965935 1.48401596024942 3.14729268453775
