# Fix print output for fix statdump
2028 -1.68764177636622 -4.75440550842848 3.06676373206225 2.04544016980594 5.38153960192008
2029 -1.68772570090333 -4.74648017892649 3.05875447802316 2.04009823564569 5.41233114340079
2030 -1.68742162397419 -4.73263724768399 3.0452156237098 2.03106822261397 5.46033862254422
2031 -1.68721325496016 -4.71575057818903 3.02853732322887 2.01994429239035 5.5170826809775
2032 -1.6870788327138 -4.69886464265829 3.01178580994449 2.00877153140499 5.57266787156514
2033 -1.68713752051711 -4.6855521492624 2.99841462874529 1.99985335135198 5.61572053235111
2034 -1.6870656151066 -4.67819854410179 2.99113292899519 1.99499667425696 5.63808121039664
2035 -1.68716442242223 -4.6784070652785 2.99124264285627 1.9950698501382 5.63520356272817
2036 -1.68742231911333 -4.68592447116676 2.99850215205343 1.99991172679459 5.60807117018914
2037 -1.68759147807372 -4.69867001529279 3.01107853721906 2.00829980153925 5.56322854557258
2038 -1.68788520776205 -4.71379524429213 3.02591003653009 2.01819197032684 5.51044025583982
2039 -1.68803130089232 -4.72758837317467 3.03955707228235 2.02729413715978 5.46143698417794
2040 -1.68806849165299 -4.73750482338915 3.04943633173616 2.03388330929701 5.42477494092725
2041 -1.68797054661413 -4.74271608892637 3.05474554231224 2.0374243947966 5.40338082187877
2042 -1.68770010994285 -4.74360700267447 3.05590689273162 2.03819898097491 5.39610470023815
2043 -1.68756965981491 -4.74102033312396 3.05345067330905 2.0365607556952 5.40076872343263
2044 -1.68721650145916 -4.73556712912063 3.04835062766147 2.03315917698004 5.41476937550555
2045 -1.68707611459941 -4.72978996151628 3.04271384691687 2.0293996119236 5.43058104316413
2046 -1.68681146031587 -4.7257009780394 3.03888951772353 2.0268488981295 5.44117536011501
2047 -1.68710636455233 -4.72524324331834 3.03813687876601 2.02634691033665 5.44131253134856
2048 -1.68696786873764 -4.72715167751893 3.04018380878129 2.0277121517585 5.43318529896168
2049 -1.68705838681902 -4.73079144221846 3.04373305539944 2.03007939365894 5.41968118135044
2050 -1.68704689804316 -4.73491284822024 3.04786595017707 2.03283591151762 5.40430393643378
2051 -1.68684364502659 -4.74002466625406 3.05318102122747 2.03638090577922 5.38560426017515
2052 -1.68703862989079 -4.74808478696624 3.06104615707545 2.04162671739368 5.35870052602736
2053 -1.68721423447151 -4.75852971249622 3.07131547802471 2.04847604894362 5.32496697632697
2054 -1.68766247945412 -4.76887604596886 3.08121356651474 2.05507777948782 5.29272633267652
2055 -1.68786246951037 -4.77476337731591 3.08690090780554 2.05887106692434 5.27467635763064
2056 -1.68797892163681 -4.77389192319493 3.08591300155812 2.05821216284857 5.27802882240761
2057 -1.68762792901929 -4.76640680310793 3.07877887408864 2.0534539120743 5.30166982907298
2058 -1.6871869759749 -4.75654939881161 3.0693624228367 2.04717341923869 5.33297535354646
2059 -1.68693952440113 -4.74973747994332 3.0627979555422 2.04279511485313 5.35546529287578
2060 -1.6867787709428 -4.7483520705154 3.0615732995726 2.04197830575623 5.36145639907861
2061 -1.6868690558786 -4.75067730874513 3.06380825286652 2.04346895311104 5.35642207820819
2062 -1.68679072171572 -4.75282783720673 3.06603711549101 2.04495553817054 5.35166516929324
2063 -1.68676648102758 -4.75360214062705 3.06683565959947 2.04548814333334 5.35116930539239
2064 -1.68659490853954 -4.75361834210875 3.06702343356921 2.04561338298469 5.35276200289167
2065 -1.68660098720742 -4.75370801955118 3.06710703234377 2.04566914088016 5.35448040094103
2066 -1.6866445044502 -4.75229553989806 3.06565103544785 2.04469803426804 5.36104347900014
2067 -1.68673418456592 -4.74711508934688 3.06038090478096 2.04118301390522 5.37931281491549
2068 -1.68674015649537 -4.7371195097523 3.05037935325692 2.03451227659546 5.41199894888946
2069 -1.68681226612986 -4.72431100632909 3.03749874019922 2.0259212908979 5.45282324392978
2070 -1.68645058758377 -4.71259493089495 3.02614434331117 2.01834824597895 5.48866451678504
2071 -1.68648271920359 -4.70751610543402 3.02103338623043 2.01493938966249 5.50328516927227
2072 -1.68621123609049 -4.71059945033896 3.02438821424848 2.01717696014083 5.49072858357405
2073 -1.68659652041063 -4.72185659980438 3.03526007939375 2.02442817074319 5.45237556261725
2074 -1.68710575429125 -4.73798622632103 3.05088047202977 2.03484650790814 5.39776604781313
2075 -1.68722379167151 -4.75534029405019 3.06811650237868 2.04634242736064 5.33782906357983
2076 -1.68750260709375 -4.77202491895517 3.08452231186142 2.05728461419537 5.27980835875829
2077 -1.68781134716675 -4.7861076222713 3.09829627510455 2.06647143788849 5.22997713564228
2078 -1.68787463181287 -4.79575635163266 3.10788171981979 2.07286464433639 5.19417709073877
2079 -1.6878844231793 -4.80095998312091 3.11307555994161 2.07632878117538 5.17319325492027
2080 -1.68774286240732 -4.80323797371498 3.11549511130767 2.07794254995232 5.16237698232595
2081 -1.68783516496447 -4.80478002678981 3.11694486182534 2.07890949041599 5.15571711082138
2082 -1.68782355206305 -4.80595274308596 3.11812919102291 2.07969940275572 5.15164350971015
2083 -1.68791026748355 -4.80651495469235 3.1186046872088 2.08001654456519 5.15104282992713
2084 -1.68814212480753 -4.80506811306475 3.11692598825722 2.07889690230756 5.15799313647159
2085 -1.68824695562439 -4.79924533446256 3.11099837883817 2.07494336317774 5.17891610849777
2086 -1.68787812001118 -4.78738947225767 3.09951135224649 2.06728185819233 5.21796900972661
2087 -1.68742848268699 -4.77140475942588 3.08397627673889 2.05692042501376 5.26947111655898
2088 -1.68708043774167 -4.75579277219881 3.06871233445714 2.04673982963034 5.31937810676256
2089 -1.68721617394602 -4.74532587791196 3.05810970396595 2.03966819053224 5.35323549100472
2090 -1.68723677707215 -4.74147744802559 3.05424067095344 2.03708766062074 5.36541012211776
2091 -1.68737536326881 -4.74443006782135 3.05705470455254 2.03896453731084 5.3556810736564
2092 -1.68731014947681 -4.75334111544695 3.06603096597014 2.04495143662307 5.32629076494307
2093 -1.68753611214639 -4.76773469462507 3.08019858247867 2.05440081533262 5.27964840092269
2094 -1.68783722968223 -4.78469442404365 3.09685719436142 2.06551161384701 5.22495065286912
2095 -1.68783061018436 -4.79988978508295 3.11205917489859 2.07565088259022 5.17554272189294
2096 -1.68762857657353 -4.80986420641498 3.12223562984145 2.08243827527676 5.14276469607496
2097 -1.6877195738916 -4.81315998062446 3.12544040673286 2.08457576611782 5.13229191518873
2098 -1.68747627599884 -4.80946960141194 3.12199332541309 2.08227666543187 5.14438963982755
2099 -1.68735696259395 -4.80125882631821 3.11390186372426 2.076879901215 5.17200426852088
2100 -1.68713302510096 -4.79045550999735 3.1033224848964 2.06982377028457 5.20857264917299
2101 -1.68674027205994 -4.77896351671641 3.09222324465647 2.06242090725873 5.24771057854071
2102 -1.68665110199092 -4.76922998504192 3.082578883051 2.05598840499789 5.2820483754676
2103 -1.68639980345524 -4.76211690705753 3.0757171036023 2.05141180225083 5.30789662982961
2104 -1.68653057655812 -4.75837827863031 3.07184770207219 2.04883102654906 5.32353613052251
2105 -1.68663460986331 -4.75673566441323 3.07010105454992 2.04766606461632 5.33220915751806
2106 -1.68686122776975 -4.75588743653354 3.06902620876378 2.04694917445477 5.33818464005305
2107 -1.68651825700052 -4.75408402323997 3.06756576623945 2.04597510274076 5.34587322642818
2108 -1.68660348376428 -4.75215465256128 3.065551168797 2.04463142618306 5.35413081119996
2109 -1.68676183093561 -4.7500256939725 3.06326386303689 2.04310586129085 5.3624730133334
2110 -1.68708655757072 -4.74797366974575 3.06088711217503 2.04152063917685 5.36997323576388
2111 -1.68703427769935 -4.74571443185612 3.05868015415677 2.04004866383802 5.37648529876628
2112 -1.68691342394676 -4.74450264491143 3.05758922096467 2.03932104385531 5.37841238060585
2113 -1.68689723514477 -4.7460532425727 3.05915600742794 2.04036604381274 5.37063352209871
2114 -1.68706340733841 -4.75154650918192 3.06448310184351 2.04391905730121 5.34967029174034
2115 -1.68734880984108 -4.76050894541318 3.0731601355721 2.04970638064721 5.31703522344419
2116 -1.6874104680205 -4.77052406229956 3.08311359427906 2.05634504147878 5.27993635483973
2117 -1.68743107953187 -4.77934295778007 3.09191187824819 2.06221323512789 5.24597897416597
2118 -1.68747027974519 -4.78623637736876 3.09876609762357 2.06678479553096 5.21804158053111
2119 -1.68758754757562 -4.79267489195442 3.1050873443788 2.07100087905289 5.19222768459534
2120 -1.68763581913396 -4.7999547423335 3.11231892319954 2.07582412697917 5.16487860468864
2121 -1.68748710909402 -4.807204521495 3.11971741240099 2.08075869916362 5.13906363985634
2122 -1.68768947157671 -4.81235379176391 3.1246643201872 2.08405813948126 5.12225652679332
2123 -1.6879111216278 -4.81197536077388 3.12406423914609 2.08365790327989 5.12453313415819
2124 -1.68795212743168 -4.80384916094193 3.11589703351025 2.07821062010383 5.15225645102487
2125 -1.687844015145 -4.78852359996789 3.10067958482289 2.06806103456463 5.20344369765576
2126 -1.68744596926675 -4.76925819799892 3.08181222873217 2.05547706937601 5.26730711862369
2127 -1.68728626622776 -4.75117490639503 3.06388864016727 2.04352256904903 5.32821460969464
2128 -1.68721201462587 -4.73730284381423 3.05009082918835 2.03431983962563 5.3760728566386
2129 -1.68719952761033 -4.728533097059 3.04133356944867 2.02847900791704 5.40769742436389
2130 -1.68731733841054 -4.72451586088721 3.03719852247667 2.02572105460876 5.42400196276998
2131 -1.68760153621452 -4.72445616844054 3.03685463222603 2.02549169004268 5.42736617022854
2132 -1.68778190243043 -4.7270538129745 3.03927191054407 2.02710394276421 5.42145749261625
2133 -1.68784913606207 -4.73121193755238 3.04336280149031 2.029832445317 5.40985549594272
2134 -1.68787392443489 -4.73623334814454 3.04835942370965 2.03316504368248 5.39507426075012
2135 -1.68809462657863 -4.74186443842003 3.05376981184141 2.03677361160157 5.3784933094097
2136 -1.68840883373829 -4.74713490616659 3.0587260724283 2.04007928995901 5.36311009536795
2137 -1.6884096320714 -4.75012087011048 3.06171123803909 2.04207030660955 5.35441782512573
2138 -1.68838282077337 -4.75017182076097 3.0617889999876 2.04212217151571 5.35504047552831
2139 -1.68817776091169 -4.74811355591382 3.05993579500213 2.04088613892522 5.36231137264094
2140 -1.6879554789566 -4.74612659285488 3.05817111389828 2.03970914913009 5.36977626878576
2141 -1.68779974213449 -4.74519256375438 3.0573928216199 2.03919005133543 5.37457133305623
2142 -1.68773729402264 -4.74448023105397 3.05674293703134 2.03875659764962 5.37939986058514
2143 -1.68757459404392 -4.74262323679068 3.05504864274675 2.03762655376886 5.38825131878815
2144 -1.68733787630738 -4.73948846953641 3.05215059322903 2.03569364096059 5.40153859974069
2145 -1.68761865670564 -4.73611292861066 3.04849427190502 2.03325498341692 5.41685357982436
2146 -1.68733846304932 -4.73151803813916 3.04417957508984 2.03037720900801 5.43550034157689
2147 -1.68769095305773 -4.72683390336234 3.03914295030461 2.0270179301212 5.45550708895143
2148 -1.68749043153415 -4.72104304044586 3.03355260891171 2.02328933873073 5.47778990815447
2149 -1.68767366759729 -4.71541734837996 3.02774368078267 2.01941495649044 5.4993712489501
2150 -1.68751721603839 -4.71033548728876 3.02281827125037 2.01612985486857 5.51768798235711
2151 -1.68743364495237 -4.70881262366573 3.02137897871336 2.01516988956686 5.52383760380679
2152 -1.68732083648621 -4.71361253764945 3.02629170116324 2.01844652928222 5.50914350923018
2153 -1.68759352210729 -4.72579474217207 3.03820122006478 2.02638982406871 5.47113115268481
2154 -1.68782999537052 -4.74202932940896 3.05419933403844 2.03706009012825 5.41973928012383
2155 -1.68801861160644 -4.7569739981956 3.06895538658916 2.04690193817134 5.37183847284818
2156 -1.68810836237342 -4.76588639613309 3.07777803375967 2.05278638135094 5.34240282627956
2157 -1.68782252778821 -4.76686887964774 3.07904635185952 2.05363231178973 5.33728157370385
2158 -1.68760927913976 -4.76180143505053 3.07419215591077 2.0503947075094 5.35165446107004
2159 -1.6876570133452 -4.75344591132576 3.06578889798056 2.0447899844758 5.37743652322223
2160 -1.68786798556816 -4.74356113983745 3.05569315426928 2.03805642377948 5.40898250157105
2161 -1.687753050585 -4.73247593423639 3.04472288365139 2.03073957965456 5.44428151430136
2162 -1.68778476083108 -4.72153548639082 3.03375072555974 2.02342147664079 5.47952898721948
2163 -1.68782732318578 -4.71238967478305 3.02456235159727 2.0172931045717 5.50900335661531
2164 -1.68779892984067 -4.70677970441646 3.01898077457579 2.01357035875623 5.52690959114823
2165 -1.68784395385519 -4.70548784409467 3.01764389023948 2.01267869667764 5.53095117242915
2166 -1.68784830912208 -4.70781540430186 3.01996709517978 2.014228205255 5.5231343221804
2167 -1.68769915699206 -4.71241098914719 3.02471183215513 2.0173928036566 5.50769810535086
2168 -1.68778870167429 -4.71829597151374 3.03050726983945 2.0212581881716 5.48857708393871
2169 -1.68767022553393 -4.72331698102084 3.03564675548691 2.0246860721933 5.47209382322846
2170 -1.6878075900496 -4.72585111655068 3.03804352650109 2.02628464715327 5.46441842581081
2171 -1.68755724508309 -4.72424286657253 3.03668562148944 2.02537896490962 5.47003274242932
2172 -1.68770900575712 -4.72013124676013 3.03242224100301 2.02253541696527 5.48506917815249
2173 -1.68762786012709 -4.71436371319212 3.02673585306503 2.01874276538673 5.50587137772847
2174 -1.68776312326423 -4.70852343741443 3.0207603141502 2.01475725870917 5.52800080203423
2175 -1.6877100014786 -4.70301286751868 3.01530286604008 2.01111730318459 5.54928927998261
2176 -1.68748774285234 -4.69847225260635 3.01098450975402 2.00823708801748 5.56738847042739
2177 -1.68737611911727 -4.69550895174552 3.00813283262824 2.00633510421501 5.58046533865492
2178 -1.68735182247129 -4.69414780054795 3.00679597807666 2.00544346200195 5.58813073349167
2179 -1.68749391307765 -4.69449704512637 3.00700313204872 2.00558162753826 5.58994201104138
2180 -1.68762460107416 -4.69634006078965 3.00871545971549 2.00672369914843 5.58620062194242
2181 -1.68763876426504 -4.69929340674726 3.01165464248222 2.00868404661003 5.57804240940806
2182 -1.68781049565239 -4.70320052106827 3.01539002541589 2.01117543589518 5.56655710973624
2183 -1.68800525340228 -4.70691147634458 3.0189062229423 2.01352063503468 5.55518804722771
2184 -1.688150379272 -4.70809422338019 3.01994384410819 2.01421269748199 5.55108794924642
2185 -1.68799278397354 -4.70427785106848 3.01628506709494 2.01177240206666 5.56154149113579
2186 -1.68762443584906 -4.69610684472693 3.00848240887786 2.00656826117324 5.5846555796669
2187 -1.68713976775982 -4.6875770559364 3.00043728817657 2.00120240501637 5.60811719580222
2188 -1.68707673395919 -4.68356366385582 2.99648692989663 1.99856763357101 5.61754068237645
2189 -1.68739703850534 -4.6854713608569 2.99807432235156 1.99962637711183 5.60850554157308
2190 -1.68786101450374 -4.69117348338263 3.00331246887889 2.00312006500514 5.58723925169989
2191 -1.68818559879506 -4.69696395368253 3.00877835488747 2.00676564835694 5.56482811634417
2192 -1.68831720904774 -4.69997844557874 3.011661236531 2.00868844464439 5.55030660728091
2193 -1.68807164189038 -4.69955412790542 3.01148248601504 2.00856922336826 5.54584308787676
2194 -1.68797110650352 -4.69796462706963 3.00999352056611 2.00757612771212 5.54545083531084
2195 -1.68790281150942 -4.6967919276905 3.00888911618108 2.00683952284452 5.54425363319842
2196 -1.68811957560347 -4.69645285246341 3.00833327685994 2.00646879455412 5.54144697478545
2197 -1.68825135841525 -4.69587276729832 3.00762140888308 2.00599399979239 5.53967883867796
2198 -1.68817143106786 -4.69447981498069 3.00630838391283 2.00511825120112 5.54037053158076
2199 -1.68817980397767 -4.69310575631516 3.0049259523375 2.00419621046918 5.54125660557543
2200 -1.68805587160572 -4.6927406297782 3.00468475817249 2.0040353411369 5.53889129520252
2201 -1.68804726746352 -4.69471166488671 3.00666439742318 2.00535570162074 5.52956096235582
2202 -1.68792719408634 -4.6989772745879 3.01105008050155 2.00828082175529 5.51305112418079
2203 -1.68809384504124 -4.70462887356614 3.0165350285249 2.01193911890383 5.49276565623752
2204 -1.68819305793125 -4.70922009430163 3.02102703637038 2.01493515449475 5.47585192327954
2205 -1.68835313603937 -4.71212725434474 3.02377411830537 2.01676737641679 5.46457593726291
2206 -1.68811255289315 -4.71430386708152 3.02619131418837 2.0183795741566 5.45541915884304
2207 -1.68786364193942 -4.71803922419082 3.0301755822514 2.02103696241844 5.44208453093134
2208 -1.68768566287672 -4.72399096608869 3.03630530321197 2.02512530393343 5.42278696869165
2209 -1.68765586260774 -4.73101402055587 3.04335815794813 2.02982934821252 5.40120978174404
2210 -1.68794137715608 -4.73735494616208 3.04941356900599 2.0338681272332 5.38311114462681
2211 -1.68781255323675 -4.74134519068002 3.05353263744327 2.0366154233342 5.37252647060474
2212 -1.6878562321529 -4.74351587505693 3.05565964290403 2.03803407269586 5.36863185706154
2213 -1.68809875308055 -4.74381548827294 3.05571673519239 2.03807215155364 5.37153238294205
2214 -1.68794783530747 -4.74172105492772 3.05377321962025 2.03677588448867 5.38173056702666
2215 -1.68783552110053 -4.73876289080386 3.05092736970332 2.03487778726114 5.39488677283695
2216 -1.68804265378248 -4.73758436348574 3.04954170970326 2.03395359326596 5.40304908555681
2217 -1.68783163380116 -4.73969976148629 3.05186812768513 2.03550524484646 5.40033914206814
2218 -1.68797693184781 -4.74603246610809 3.05805553426028 2.03963206095016 5.38503354847682
2219 -1.68811917798703 -4.75360140097459 3.06548222298756 2.04458544137938 5.36585605806328
2220 -1.68841657262954 -4.75893878651969 3.07052221389014 2.04794696536632 5.35386889759925
2221 -1.68819995748353 -4.75917329720447 3.07097333972094 2.04824785287399 5.35694601080078
2222 -1.68822612624011 -4.754751337744 3.0665252115039 2.04528108368976 5.37487405774807
2223 -1.68819676402639 -4.74632503722368 3.05812827319729 2.03968057565709 5.40526251878699
2224 -1.6878948077434 -4.73542989864638 3.04753509090297 2.03261523822521 5.44295614881503
2225 -1.68787244069982 -4.72448517419347 3.03661273349365 2.02533035078493 5.48102396373445
2226 -1.68791954348042 -4.71452039614346 3.02660085266304 2.018652724135 5.51571810265422
2227 -1.68788784403401 -4.70652399943401 3.01863615540001 2.01334050801877 5.5436244682957
2228 -1.68807774738635 -4.70236096028127 3.01428321289492 2.01043722487254 5.55919412088195
2229 -1.68814815517039 -4.70194158916385 3.01379343399346 2.01011055691671 5.56200952453345
2230 -1.68810167379674 -4.70302256788547 3.01492089408873 2.01086253925711 5.55906020390454
2231 -1.68819615112007 -4.70328631838307 3.015090167263 2.0109754394283 5.55793987054376
2232 -1.68802924212662 -4.70168656125719 3.01365731913057 2.01001977235272 5.56131171372462
2233 -1.68802907805553 -4.69971558628595 3.01168650823042 2.00870530011604 5.56537854045427
2234 -1.68825402634659 -4.69901369310835 3.01075966676176 2.00808712443096 5.56539728208545
2235 -1.68827729488126 -4.70030727174607 3.01202997686481 2.00893438347662 5.55868983197513
2236 -1.68797154596367 -4.7036500536061 3.01567850764243 2.01136784495763 5.54514888944401
2237 -1.68780466610468 -4.70893495014792 3.02113028404324 2.01500401762083 5.5260377264273
2238 -1.68813432145447 -4.71550324253902 3.02736892108455 2.0191650029213 5.5040545003627
2239 -1.68828621746436 -4.72125739345038 3.03297117598602 2.02290154026754 5.48484379035363
2240 -1.68839428867017 -4.72535215112063 3.03695786245046 2.02556054153117 5.47140776397631
2241 -1.68801226155298 -4.72779616524131 3.03978390368833 2.0274454269591 5.46310934602848
2242 -1.68788492015046 -4.7304597848017 3.04257486465124 2.0293069148873 5.45527088318885
2243 -1.68774255317571 -4.73336482422928 3.04562227105356 2.03133944429407 5.4473724266142
2244 -1.68804161819287 -4.73632881565865 3.04828719746578 2.03311687092663 5.44060231523737
2245 -1.68789392258791 -4.73811917044187 3.05022524785396 2.03440949287649 5.43738701585811
2246 -1.68751355370703 -4.73966794493423 3.0521543912272 2.03569617411237 5.43515953838808
2247 -1.68764799091459 -4.74274393026083 3.05509593934624 2.03765809919359 5.42954950737052
2248 -1.68766282110795 -4.746438484631 3.05877566352306 2.04011236574382 5.42230254555431
2249 -1.68794091701741 -4.74891052932331 3.0609696123059 2.04157566430968 5.41946367301699
2250 -1.68816008862364 -4.74690219590742 3.05874210728378 2.04008998473056 5.43024322166599
2251 -1.68769430856697 -4.73834141230392 3.05064710373695 2.03469085819978 5.45978273461255
2252 -1.687059166513 -4.7255600423128 3.03850087579979 2.02658968552888 5.50141556071888
2253 -1.68674370040692 -4.71366286671722 3.0269191663103 2.01886502986756 5.53981603955498
2254 -1.68639194746803 -4.70636928507749 3.01997733760946 2.01423503665087 5.5627694615528
2255 -1.68652755801378 -4.70513002226006 3.01860246424629 2.01331803702158 5.56655570054581
2256 -1.6866788222858 -4.70785138551705 3.02117256323125 2.01503221658138 5.55698799369684
2257 -1.68665825472559 -4.71202747550273 3.02536922077714 2.01783126230946 5.54175116751182
2258 -1.68657804345513 -4.71622389527602 3.02964585182089 2.02068364798133 5.52584630034624
2259 -1.68679690954152 -4.72027015464359 3.03347324510207 2.02323640543086 5.51083801674795
2260 -1.68673275104095 -4.72313481828203 3.03640206724108 2.02518984266201 5.49951585536743
2261 -1.68682161864988 -4.7240243357838 3.03720271713392 2.02572385232035 5.49526144768545
2262 -1.68710437096792 -4.72123908907861 3.03413471811069 2.02367758824808 5.50340210344511
2263 -1.68726808216135 -4.71390404864049 3.02663596647915 2.01867614400567 5.52603427379214
2264 -1.68682311904094 -4.7038433694476 3.01702025040666 2.01226274746309 5.55645691329831
2265 -1.6867464182424 -4.6961823331593 3.0094359149169 2.00720422133347 5.5797686371279
2266 -1.68660291436237 -4.69333171055336 3.00672879619098 2.00539865368294 5.5874915964536
2267 -1.68674423722168 -4.69593870312122 3.00919446589953 2.00704318202224 5.5779485998527
2268 -1.68688625252625 -4.70247675919154 3.01559050666529 2.011309150924 5.55531640862196
2269 -1.68706204493733 -4.71083409108428 3.02377204614695 2.01676599434877 5.52617651858899
2270 -1.68696756318437 -4.71790370123112 3.03093613804676 2.0215442305066 5.49995032216766
2271 -1.68705841360157 -4.72222345916984 3.03516504556827 2.02436478600896 5.48220107355399
2272 -1.68699707028446 -4.72380950730831 3.03681243702386 2.02546354709818 5.47266136075848
2273 -1.68689537098085 -4.72472341449437 3.03782804351352 2.02614092641142 5.4654682319491
2274 -1.68710620628501 -4.72741410630445 3.04030790001945 2.0277949169225 5.45385890140572
2275 -1.68717721673717 -4.73272539437693 3.04554817763976 2.03129002619143 5.4347018636748
2276 -1.68719080573285 -4.74075158369951 3.05356077796666 2.03663419222609 5.4079215521449
2277 -1.6873519381647 -4.75037524483811 3.06302330667341 2.04294541735321 5.37735060682013
2278 -1.68723971540216 -4.75906254058841 3.07182282518625 2.04881443440625 5.3503071184657
2279 -1.68706725502202 -4.76501944525971 3.07795219023768 2.05290253854043 5.33286050618631
2280 -1.68740133395572 -4.76750102945897 3.08009969550325 2.05433486066201 5.32838706981629
2281 -1.6872473349091 -4.76481145802649 3.07756412311739 2.05264370931661 5.34079635213942
2282 -1.68728882313911 -4.75732876677729 3.07003994363817 2.0476253054563 5.36999554947048
2283 -1.68704686837442 -4.74509851862263 3.05805165024821 2.03962947042967 5.41503068034561
2284 -1.68712267775148 -4.73057236396486 3.04344968621338 2.02989039484238 5.46888879886689
2285 -1.6872328210927 -4.71593037009507 3.02869754900238 2.0200511582144 5.52390991662137
2286 -1.68737604513478 -4.70304431637991 3.01566827124512 2.01136101758517 5.57378912186192
2287 -1.68741706504695 -4.69279528487898 3.00537821983202 2.00449785943259 5.61510787543838
2288 -1.68740639169656 -4.68579986871937 2.99839347702281 1.99983924378237 5.64554625687654
2289 -1.68738417790287 -4.68235642362441 2.99497224572154 1.99755738428968 5.6638676314663
2290 -1.68720419895812 -4.68244780027249 2.99524360131437 1.99773837039699 5.66970550195347
2291 -1.68717207478642 -4.68654319108491 2.99937111629849 2.00049130009344 5.66189938929014
2292 -1.68703465035843 -4.69377479819607 3.00674014783764 2.00540622489353 5.64263846957947
2293 -1.68698670243025 -4.70227443191301 3.01528772948276 2.01110720755119 5.61802249550831
2294 -1.6872664184964 -4.70997346391816 3.02270704542176 2.01605567054997 5.59494119344229
2295 -1.68719269920286 -4.71528612862251 3.02809342941965 2.01964822842592 5.57751494785209
2296 -1.68717710348816 -4.71914450076882 3.03196739728066 2.02223204973455 5.56379968483155
2297 -1.68731957384888 -4.7221204020423 3.03480082819342 2.02412186385578 5.55242016177447
2298 -1.68754093253023 -4.72344487432122 3.03590394179098 2.02485760780655 5.54589755853141
2299 -1.68727190659547 -4.72196226848633 3.03469036189086 2.02404818611846 5.54719382547715
2300 -1.68711880501316 -4.71941031526911 3.03229151025595 2.02244822344636 5.55199766307434
2301 -1.68737846371872 -4.71803888085938 3.03066041714065 2.02136033286521 5.55391700338356
2302 -1.68734707056572 -4.71790528315972 3.030558212594 2.02129216547329 5.55185819676364
2303 -1.68745775522397 -4.71880946250246 3.03135170727848 2.02182140282053 5.54708595012608
2304 -1.68756538402354 -4.71980356664071 3.03223818261717 2.02241265549785 5.54218711931185
2305 -1.68766059799167 -4.72062088719795 3.03296028920627 2.02289427910935 5.53783627887051
2306 -1.6874762269798 -4.72111627215021 3.03364004517041 2.02334765611396 5.53396643092552
2307 -1.68749980301159 -4.72196922799917 3.03446942498758 2.02390082777708 5.52918689756033
2308 -1.68737417073714 -4.72313937267784 3.03576520194071 2.02476507245408 5.52310387577012
2309 -1.68725773688709 -4.72503249551143 3.03777475862434 2.02610538697561 5.51474418531591
