# Fix print output for fix statdump
2123 -4.02717866571785 -5.52420191040864 1.49702324469079 0.998469966176583 1.07586579679835
2124 -4.02701329673203 -5.52384973168169 1.49683643494966 0.998345369637037 1.0778663710999
2125 -4.02704372659848 -5.5234212862142 1.49637755961572 0.998039313441326 1.0804823508852
2126 -4.02703416037846 -5.52315402485238 1.49611986447392 0.997867438448452 1.0826182815471
2127 -4.0268858280472 -5.5233776378229 1.4964918097757 0.998115514898971 1.08309469162724
2128 -4.02688699545717 -5.52456861311361 1.49768161765644 0.998909081357377 1.0808710649281
2129 -4.02676996086118 -5.5263212331997 1.49955127233853 1.00015608540611 1.07683057833761
2130 -4.02685009434879 -5.52856846215933 1.50171836781054 1.00160147361256 1.07171213580049
2131 -4.02694308097065 -5.53065994817885 1.5037168672082 1.00293441325331 1.06732350497237
2132 -4.02711601328087 -5.5322283322417 1.50511231896083 1.00386513805614 1.06496946153388
2133 -4.02743787204737 -5.5329871978161 1.50554932576873 1.0041566085956 1.06568493225526
2134 -4.02742566840442 -5.53223229785067 1.50480662944624 1.0036612522445 1.07094124774487
2135 -4.02722799567972 -5.53013946964473 1.50291147396502 1.00239723992142 1.08039330754132
2136 -4.02730979257122 -5.52754985218697 1.50024005961576 1.00061548602787 1.09205933872866
2137 -4.02728963050371 -5.52467054065306 1.49738091014936 0.998708518396519 1.10459136863947
2138 -4.02717352597533 -5.52191911175724 1.49474558578192 0.996950835447138 1.11652830262007
2139 -4.02727549663582 -5.51965777332541 1.49238227668959 0.995374578593512 1.12701915156679
2140 -4.0272658311583 -5.5175276585997 1.49026182744139 0.993960302030583 1.13647000784376
2141 -4.0272632596895 -5.51587128583907 1.48860802614957 0.992857265771281 1.14381518649836
2142 -4.02717113891427 -5.51501097746035 1.48783983854608 0.992344907494154 1.14776997827763
2143 -4.02721699365784 -5.51549361466632 1.48827662100848 0.992636228401833 1.14687051052969
2144 -4.02700825539387 -5.51698207544128 1.48997382004741 0.993768209667321 1.14150440078117
2145 -4.02736106663042 -5.5201422511252 1.49278118449477 0.995640638231638 1.13082500955769
2146 -4.02752507900071 -5.52400744250105 1.49648236350034 0.998109214514341 1.11673868415593
2147 -4.02732358082619 -5.52817145875816 1.50084787793198 1.00102088276155 1.10033310892767
2148 -4.02727259143548 -5.53283264763835 1.50556005620287 1.00416376547592 1.08190451553198
2149 -4.02730828232441 -5.53748037067666 1.51017208835225 1.00723985370671 1.06311438709033
2150 -4.02734715465287 -5.54155051996135 1.51420336530848 1.00992859550174 1.04577250308694
2151 -4.02739935651194 -5.54472042163434 1.5173210651224 1.01200800852274 1.0310728652188
2152 -4.02735987793682 -5.54682563738988 1.51946575945305 1.01343845583435 1.01954119010181
2153 -4.02740220984466 -5.54823379936006 1.52083158951541 1.01434942385105 1.01045255579522
2154 -4.02755637438328 -5.54928495105787 1.52172857667458 1.0149476875999 1.00292515639263
2155 -4.02745492062343 -5.54983964042923 1.5223847198058 1.01538531554746 0.996950099179488
2156 -4.02756416385907 -5.55035508089834 1.52279091703927 1.01565623701739 0.991902441226419
2157 -4.02753932692259 -5.55027817818657 1.52273885126398 1.01562151069428 0.989053283116951
2158 -4.0275882404406 -5.54961806284992 1.52202982240932 1.01514860954259 0.988746037110763
2159 -4.02764069601915 -5.54832047056628 1.52067977454713 1.01424816778386 0.991078541086151
2160 -4.02751013774407 -5.54647086878504 1.51896073104097 1.01310161690862 0.995536263881812
2161 -4.02731908146923 -5.54454715741598 1.51722807594675 1.01194598750911 1.00081750083685
2162 -4.02731871869931 -5.54302972879051 1.5157110100912 1.01093414971778 1.00577035748154
2163 -4.02729922217068 -5.54168941609766 1.51439019392698 1.01005320463193 1.01071677948293
2164 -4.02731867638719 -5.54031160880099 1.5129929324138 1.00912127277265 1.01630370391737
2165 -4.02740726416275 -5.53852614797992 1.51111888381718 1.00787133811364 1.02360222796114
2166 -4.02753970578539 -5.53600152794696 1.50846182216158 1.00609915703976 1.03347734437111
2167 -4.02774124969123 -5.5327663616424 1.50502511195117 1.0038069735752 1.04576959713826
2168 -4.02768121084856 -5.52885523331256 1.501174022464 1.00123841146127 1.05977136901103
2169 -4.0276706296029 -5.52514819868917 1.49747756908627 0.998772987031732 1.07312698144204
2170 -4.02782863089229 -5.52220953344431 1.49438090255202 0.996707602582508 1.08417873752599
2171 -4.02779740311036 -5.51973093287296 1.4919335297626 0.995075277743907 1.09325233533398
2172 -4.02755534681426 -5.51739140175981 1.48983605494555 0.993676324443038 1.10121732182829
2173 -4.02746378498733 -5.51522368548211 1.48775990049478 0.992291591192179 1.10841682731573
2174 -4.02721091370568 -5.51286803326234 1.48565711955665 0.990889098866414 1.11539438837478
2175 -4.02736438501506 -5.51122851067892 1.48386412566387 0.989693225283399 1.12011383845702
2176 -4.02764615359805 -5.51064051338763 1.48299435978959 0.989113117321713 1.12104179326845
2177 -4.02768505038113 -5.51141957706039 1.48373452667926 0.989606786616375 1.11659825682388
2178 -4.02762932327325 -5.51424733585577 1.48661801258252 0.991529985927082 1.10490278816058
2179 -4.02753968088338 -5.51934708445901 1.49180740357563 0.994991155329584 1.08541908800139
2180 -4.027848262099 -5.52680444800109 1.49895618590209 0.999759180457467 1.0586491292454
2181 -4.02798839853072 -5.53529095001647 1.50730255148574 1.00532595798852 1.02803414853239
2182 -4.02812585207698 -5.54413057843024 1.51600472635326 1.0111300497262 0.996173641618405
2183 -4.02824205480303 -5.55264630792567 1.52440425312264 1.01673228418654 0.965434674175347
2184 -4.02827925822892 -5.56030077635751 1.53202151812858 1.02181277332377 0.937709098519209
2185 -4.02843824722369 -5.56681504713249 1.5383767999088 1.02605155719479 0.914478183758108
2186 -4.02844627950228 -5.57131714250737 1.5428708630051 1.02904896357687 0.898298819691559
2187 -4.02849393498376 -5.5734112539377 1.54491731895394 1.0304138888105 0.890882995220503
2188 -4.0285751896819 -5.57281838182592 1.54424319214402 1.02996426628428 0.893215638555996
2189 -4.02850414663854 -5.5695904266318 1.54108627999326 1.02785869980121 0.90490892422887
2190 -4.02861952114048 -5.56467609826399 1.53605657712351 1.02450403762609 0.923492662529054
2191 -4.02865849757667 -5.55843619733687 1.5297776997602 1.02031621322804 0.947318046131668
2192 -4.02868845672354 -5.55138961058831 1.52270115386477 1.01559636765055 0.974668037326489
2193 -4.0289430776847 -5.54416956341452 1.51522648572983 1.01061098638386 1.00365064255744
2194 -4.02887719298128 -5.53675674116321 1.50787954818194 1.00571079761861 1.03317426064228
2195 -4.02884557282959 -5.53011338970347 1.50126781687388 1.00130096954217 1.06044736318702
2196 -4.02879259028117 -5.52464508551108 1.49585249522991 0.997689111117218 1.08380435664965
2197 -4.02876553837995 -5.52059181655541 1.49182627817546 0.995003744126133 1.10228735261346
2198 -4.02861687327104 -5.51783471649782 1.48921784322678 0.993263995619076 1.11582272513035
2199 -4.02848467991533 -5.51653427537579 1.48804959546046 0.992484809115554 1.12397772370003
2200 -4.02847619086543 -5.51684023326253 1.48836404239709 0.992694535867158 1.12637752569277
2201 -4.02860987000531 -5.51872406803966 1.49011419803435 0.99386183760822 1.12315212375244
2202 -4.02833146335744 -5.52134231446096 1.49301085110351 0.995793819026841 1.11616089933614
2203 -4.02839353587321 -5.52489289293153 1.49649935705833 0.998120548711945 1.10603898867547
2204 -4.02822789321383 -5.52814395192244 1.49991605870861 1.00039938706218 1.09590043300416
2205 -4.02817510219183 -5.53085490023135 1.50267979803952 1.00224271897171 1.08717528217341
2206 -4.02835973271236 -5.53277243820828 1.50441270549592 1.00339851668929 1.08101158997324
2207 -4.02842110918876 -5.53340020785901 1.50497909867025 1.00377628408578 1.07856049843444
2208 -4.02828969223216 -5.53277760205451 1.50448790982235 1.00344867573762 1.0797206048431
2209 -4.02818650124612 -5.53146883643966 1.50328233519353 1.00264459332732 1.08317879903374
2210 -4.02792206566834 -5.52979828367917 1.50187621801083 1.00170675499993 1.08770853477182
2211 -4.02799035280204 -5.52883195316579 1.50084160036375 1.00101669581031 1.09077466170136
2212 -4.02809999750887 -5.52876551480014 1.50066551729127 1.00089925363962 1.09134505572365
2213 -4.02827538215956 -5.52990836266924 1.50163298050968 1.00154452282325 1.08850934296764
2214 -4.02849164873 -5.5322914396631 1.50379979093311 1.00298972091076 1.08215225639867
2215 -4.02838039496575 -5.53538562345756 1.50700522849181 1.00512765239724 1.07340458250268
2216 -4.02839637447702 -5.53926922600854 1.51087285153152 1.00770724189883 1.06277542357881
2217 -4.02851793152629 -5.54339089445055 1.51487296292425 1.01037519719022 1.05201024217155
2218 -4.02861780724166 -5.54706733660895 1.51844952936729 1.01276066060107 1.04309725265763
2219 -4.02837508049574 -5.54949930452103 1.52112422402529 1.01454460236295 1.03805194966084
2220 -4.02854285219803 -5.55112047245539 1.52257762025736 1.01551397440966 1.03663120612908
2221 -4.02812185868338 -5.55081568974898 1.5226938310656 1.01559148356136 1.04071427270971
2222 -4.02802376963046 -5.54953789340857 1.52151412377812 1.01480465389816 1.04858614764733
2223 -4.02807391243868 -5.54726658376976 1.51919267133109 1.01325631418166 1.05986914213104
2224 -4.02782831800513 -5.54385991303001 1.51603159502488 1.0111479703308 1.07414074071771
2225 -4.02772295648363 -5.54025483023546 1.51253187375182 1.0088137603621 1.08894628411449
2226 -4.02790118993784 -5.53721806992127 1.50931687998343 1.00666945516806 1.10191841429332
2227 -4.02801119219934 -5.53486784918098 1.50685665698164 1.00502855962012 1.11195198892758
2228 -4.02828914941558 -5.53354297676267 1.50525382734709 1.00395951993976 1.11816041589303
2229 -4.02852630599503 -5.53289072122056 1.50436441522553 1.00336630851563 1.12116579701933
2230 -4.02841595907556 -5.5325770708662 1.50416111179064 1.00323071117305 1.12144014259372
2231 -4.02862067317963 -5.53360707176381 1.50498639858417 1.00378115291118 1.11683756907349
2232 -4.02863174916525 -5.53612826471172 1.50749651554647 1.00545532624638 1.10619053605032
2233 -4.02861193468634 -5.5409430886572 1.51233115397087 1.00867988623983 1.08740199273278
2234 -4.02867619827492 -5.54835862980778 1.51968243153286 1.01358296966536 1.05991765728761
2235 -4.02870498994424 -5.55773039259449 1.52902540265026 1.01981445343735 1.02584992884635
2236 -4.02866484547622 -5.56781460602651 1.5391497605503 1.02656709894627 0.989354165190279
2237 -4.028803074425 -5.57724759845325 1.54844452402825 1.03276642965697 0.955394817640762
2238 -4.02876027073774 -5.58406851095179 1.55530824021405 1.03734432415005 0.929837318281402
2239 -4.02899429979731 -5.58756491272118 1.55857061292387 1.03952022968845 0.915825986633145
2240 -4.02905146327397 -5.58688425385899 1.55783279058502 1.03902812413943 0.915469290220218
2241 -4.02891214002347 -5.58251421751512 1.55360207749165 1.03620636437437 0.92727396642331
2242 -4.02858562189335 -5.57570416404168 1.54711854214834 1.03188203919244 0.947336661494334
2243 -4.02868623001424 -5.5685722529766 1.53988602296236 1.02705816407052 0.969907244662614
2244 -4.02862491867858 -5.56169484537611 1.53306992669753 1.02251203064799 0.992166752758782
2245 -4.02872233606369 -5.55581556703719 1.5270932309735 1.01852575241311 1.01214022996649
2246 -4.02868056645788 -5.5504134703097 1.52173290385182 1.01495057369838 1.0308754105325
2247 -4.02837106147106 -5.54501520654443 1.51664414507337 1.01155652298913 1.04957995345483
2248 -4.02818187822331 -5.53996149577655 1.51177961755324 1.00831202785807 1.06773620693328
2249 -4.02806825655852 -5.53529824488727 1.50722998832875 1.00527756052163 1.08509687253994
2250 -4.0281903208388 -5.5311012758127 1.5029109549739 1.00239689376978 1.10164452004715
2251 -4.02827987216846 -5.52698373626065 1.49870386409219 0.999590889317106 1.11810304613749
2252 -4.02826585595838 -5.52294317828235 1.49467732232397 0.996905305751595 1.13424662521475
2253 -4.02817273914098 -5.5192796250982 1.49110688595722 0.994523930919249 1.1490516822687
2254 -4.02819065535945 -5.51662003229855 1.4884293769391 0.992738112062905 1.16073732399597
2255 -4.0279510786976 -5.51500076784385 1.48704968914625 0.991817901352247 1.1685070298496
2256 -4.02798834437849 -5.51504716164128 1.48705881726279 0.991823989534411 1.17110768206861
2257 -4.02805378966188 -5.51618821622817 1.48813442656629 0.992541388939327 1.16984602224922
2258 -4.02825253239392 -5.51799118155236 1.48973864915844 0.993611357680964 1.16617220355258
2259 -4.02832357807463 -5.51973475398722 1.49141117591259 0.994726883266531 1.16191871921763
2260 -4.0283050709623 -5.52123631793535 1.49293124697305 0.995740725440132 1.15775889092934
2261 -4.02816650163957 -5.5224679281231 1.49430142648352 0.99665459440932 1.15383644796806
2262 -4.02835433454062 -5.52402747114181 1.49567313660118 0.997569484247967 1.14908890531401
2263 -4.02855093218147 -5.52585416295745 1.49730323077598 0.998656708565522 1.14336982652821
2264 -4.02851273787185 -5.52793558540555 1.49942284753371 1.00007042988208 1.13649668751428
2265 -4.02871982535492 -5.53073730933767 1.50201748398275 1.0018009752004 1.12787777491461
2266 -4.02874530866963 -5.53347805004432 1.5047327413747 1.00361197109903 1.11940143365693
2267 -4.02873849226173 -5.53576358559373 1.507025093332 1.00514090165464 1.11259764715959
2268 -4.0288400245182 -5.5372175781323 1.5083775536141 1.00604295242568 1.10887666937944
2269 -4.02893087575382 -5.53734817393595 1.50841729818214 1.00606946087011 1.10956684198041
2270 -4.02868954515349 -5.53565105479277 1.50696150963928 1.00509849322328 1.11570084514854
2271 -4.02873289730512 -5.53280712508857 1.50407422778345 1.00317276212515 1.12600967669779
2272 -4.02859977017765 -5.52874557584928 1.50014580567162 1.00055262145129 1.13988760238002
2273 -4.0286066474849 -5.52448374320406 1.49587709571916 0.997705518911656 1.15448719587347
2274 -4.02841275734858 -5.52052992241933 1.49211716507075 0.995197757031098 1.16753841781067
2275 -4.02846932168264 -5.51810638049311 1.48963705881048 0.993543599941291 1.17575056667981
2276 -4.02823373705032 -5.51721372197121 1.48897998492089 0.993105351205582 1.17814805496659
2277 -4.02827515873923 -5.51866700463899 1.49039184589975 0.994047020474122 1.17295608881465
2278 -4.02821345955835 -5.52201645407071 1.49380299451236 0.996322155113435 1.16095000363809
2279 -4.02831522101396 -5.52718634379841 1.49887112278445 0.999702445888718 1.14278793949581
2280 -4.02831468943346 -5.53332398190739 1.50500929247393 1.00379642245453 1.12079330457486
2281 -4.02819579924436 -5.53959355247509 1.51139775323073 1.00805733571582 1.09765621503679
2282 -4.028162520099 -5.5452731594272 1.5171106393282 1.0118676607784 1.07606449851298
2283 -4.02821450372408 -5.54962997417538 1.5214154704513 1.01473885506421 1.05841746271035
2284 -4.02813791837354 -5.55219141320429 1.52405349483075 1.01649833884128 1.04595558084369
2285 -4.02805649972756 -5.55330176253872 1.52524526281116 1.01729321262785 1.03785218405894
2286 -4.02797531982183 -5.55345656146594 1.52548124164411 1.0174506034888 1.03260333537128
2287 -4.02793355099442 -5.55322556732662 1.5252920163322 1.01732439583541 1.02849864853589
2288 -4.02821167445751 -5.55325688119467 1.52504520673716 1.01715978117837 1.02391341542574
2289 -4.02809528357595 -5.55289558052162 1.52480029694568 1.01699643363377 1.01974803341699
2290 -4.02820811107333 -5.55257285458794 1.52436474351461 1.01670593245343 1.01555631335496
2291 -4.02819959020293 -5.55177246752791 1.52357287732499 1.01617778126381 1.01238565196082
2292 -4.02822561369456 -5.55082021481668 1.52259460112212 1.01552530014126 1.00947324927316
2293 -4.02822679052727 -5.55027483257813 1.52204804205086 1.01516076150144 1.00506942062799
2294 -4.02835663942564 -5.55109983618763 1.52274319676199 1.01562440901217 0.996530937932043
2295 -4.02817958793178 -5.55338897449963 1.52520938656785 1.01726928424091 0.983077555255112
2296 -4.02813412827914 -5.55751269794609 1.52937856966696 1.02005000533039 0.964432295459766
2297 -4.02840882795258 -5.56301948315662 1.53461065520404 1.02353965072352 0.942512353475569
2298 -4.02842414592033 -5.56830817555507 1.53988402963474 1.0270568345803 0.921649198162147
2299 -4.02818157993097 -5.57223436294787 1.5440527830169 1.02983726906136 0.905614180297159
2300 -4.0281962879735 -5.57437942669864 1.54618313872514 1.03125815293841 0.89666665210547
2301 -4.02814273352091 -5.57396427410431 1.5458215405834 1.0310169777358 0.896828112953979
2302 -4.02807062196483 -5.57118481105128 1.54311418908645 1.02921125483392 0.90557598738858
2303 -4.02778222510787 -5.56651248947628 1.53873026436841 1.02628730747341 0.921080117172229
2304 -4.02813908969701 -5.56177696382466 1.53363787412765 1.02289083468684 0.938813139601928
2305 -4.02800596570078 -5.5568488849999 1.52884291929912 1.01969274247121 0.957276669065115
2306 -4.02778948786933 -5.55293460584737 1.52514511797804 1.01722641900357 0.973137481764092
2307 -4.02770965940402 -5.55066377948206 1.52295412007804 1.01576508858879 0.984571900591547
2308 -4.02769460403883 -5.54988050820239 1.52218590416356 1.01525271142906 0.991772845419954
2309 -4.02787159651965 -5.550150431961 1.52227883544135 1.01531469382654 0.996128978767536
